"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"33714","K","Cairo","Santos","9.2","6","4600","PIT@KC","KC","PIT","P","Foot","",""
"33703","WR","Ryan","Grant","3.5","6","4600","TB@WAS","WAS","TB","","","",""
"44351","WR","L.T.","Smith","0","0","4600","NO@IND","IND","NO","","","",""
"22228","TE","Chase","Ford","3.9","11","4600","MIN@DET","MIN","DET","","","",""
"29827","TE","Joseph","Fauria","2.6","7","4600","BAL@ARI","ARI","BAL","","","",""
"11766","TE","Jeff","Cumberland","0.5","4","4600","NYJ@NE","NYJ","NE","","","",""
"22108","RB","Vick","Ballard","0","0","4600","NO@IND","IND","NO","","","",""
"12540","D","Minnesota","Vikings","8.6","5","4600","MIN@DET","MIN","DET","","","",""
"22109","K","Greg","Zuerlein","6.8","5","4600","CLE@STL","STL","CLE","","","",""
"12536","D","Kansas City","Chiefs","5.3","6","4600","PIT@KC","KC","PIT","","","",""
"11538","TE","Garrett","Graham","1.8","6","4600","HOU@MIA","HOU","MIA","","","",""
"11556","TE","Michael","Hoomanawanui","-0.1","4","4600","NO@IND","NO","IND","","","",""
"28080","WR","Devin","Funchess","1.7","5","4600","PHI@CAR","CAR","PHI","","","",""
"6688","WR","Jerricho","Cotchery","5.7","3","4600","PHI@CAR","CAR","PHI","","","",""
"6767","K","Ryan","Succop","5.8","5","4600","ATL@TEN","TEN","ATL","","","",""
"22000","RB","LaMichael","James","0","1","4500","HOU@MIA","MIA","HOU","","","",""
"6567","TE","David","Johnson","0","6","4500","OAK@SD","SD","OAK","","","",""
"21990","WR","Ryan","Broyles","0.7","5","4500","MIN@DET","DET","MIN","","","",""
"33037","WR","Kenbrell","Thompkins","2.7","14","4500","NYJ@NE","NYJ","NE","","","",""
"34125","WR","Geremy","Davis","0.5","6","4500","DAL@NYG","NYG","DAL","","","",""
"29672","RB","Silas","Redd","1.9","15","4500","TB@WAS","WAS","TB","IR","Knee","",""
"34154","WR","Jamarcus","Nelson","-1","2","4500","BAL@ARI","ARI","BAL","","","",""
"26343","WR","Corey","Fuller","1.1","5","4500","MIN@DET","DET","MIN","","","",""
"27199","RB","Marcus","Murphy","1","6","4500","NO@IND","NO","IND","","","",""
"64014","WR","Avius","Capers","0","0","4500","PHI@CAR","CAR","PHI","","","",""
"30667","TE","Justice","Cunningham","0","0","4500","CLE@STL","STL","CLE","","","",""
"22849","TE","Cory","Harkey","0.2","5","4500","CLE@STL","STL","CLE","","","",""
"6597","TE","Craig","Stevens","1.3","5","4500","ATL@TEN","TEN","ATL","","","",""
"33137","WR","Justin","Hardy","0","0","4500","ATL@TEN","ATL","TEN","","","",""
"6595","TE","Matt","Spaeth","0","5","4500","PIT@KC","PIT","KC","P","Not injury related","",""
"6622","WR","Eric","Weems","0","6","4500","ATL@TEN","ATL","TEN","Q","Knee","",""
"64042","RB","LaVance","Taylor","0","0","4500","PIT@KC","KC","PIT","","","",""
"64045","WR","Trent","Steelman","0","0","4500","BAL@ARI","BAL","ARI","","","",""
"32632","WR","Bradley","Marquez","0","5","4500","CLE@STL","STL","CLE","","","",""
"62985","WR","Jeret","Smith","0","0","4500","PIT@KC","KC","PIT","","","",""
"15178","RB","Chase","Reynolds","0","2","4500","CLE@STL","STL","CLE","","","",""
"14268","RB","Stevan","Ridley","8.3","6","4500","NYJ@NE","NYJ","NE","NA","Knee","",""
"29540","RB","Terron","Ward","3","6","4500","ATL@TEN","ATL","TEN","","","",""
"22938","WR","Rod","Streater","1.3","1","4500","OAK@SD","OAK","SD","","","",""
"55536","WR","Tyler","McDonald","0","0","4500","HOU@MIA","MIA","HOU","","","",""
"33232","RB","Dominique","Brown","0","0","4500","PIT@KC","PIT","KC","","","",""
"14297","WR","Greg","Salas","2.9","10","4500","MIN@DET","DET","MIN","","","",""
"33242","WR","Kai","De La Cruz","0","0","4500","HOU@MIA","MIA","HOU","","","",""
"14302","WR","Kris","Durham","2.1","4","4500","OAK@SD","OAK","SD","","","",""
"14274","TE","Rob","Housler","0.2","6","4500","CLE@STL","CLE","STL","Q","Hamstring","",""
"14277","WR","Vincent","Brown","2.5","7","4500","NO@IND","IND","NO","","","",""
"11870","WR","Seyi","Ajirotutu","0","5","4500","PHI@CAR","PHI","CAR","","","",""
"22991","RB","Jonathan","Grimes","4.3","4","4500","HOU@MIA","HOU","MIA","P","Hamstring","",""
"64160","WR","Arthur","Williams","0","0","4500","NYJ@NE","NYJ","NE","","","",""
"14304","TE","Luke","Stocker","0","3","4500","TB@WAS","TB","WAS","P","Hip","",""
"26199","WR","Jarrod","West","0","0","4500","PIT@KC","PIT","KC","","","",""
"27269","RB","Braylon","Heard","0","0","4500","PIT@KC","PIT","KC","","","",""
"54782","TE","Cameron","Brate","0.4","3","4500","TB@WAS","TB","WAS","","","",""
"7394","TE","Brandon","Pettigrew","2.2","2","4500","MIN@DET","DET","MIN","Q","Knee","",""
"25561","WR","Michael","Campanaro","3.4","4","4500","BAL@ARI","BAL","ARI","IR","Back","",""
"30385","WR","Marlon","Brown","2.2","6","4500","BAL@ARI","BAL","ARI","","","",""
"31329","WR","Russell","Shepard","0.4","3","4500","TB@WAS","TB","WAS","P","Hamstring","",""
"15006","RB","Shaun","Draughn","0.4","5","4500","CLE@STL","CLE","STL","","","",""
"6388","WR","Jason","Avant","1.5","6","4500","PIT@KC","KC","PIT","","","",""
"44791","RB","Bronson","Hill","0","0","4500","HOU@MIA","MIA","HOU","","","",""
"39411","TE","Gavin","Escobar","1.7","5","4500","DAL@NYG","DAL","NYG","","","",""
"31241","WR","Sammie","Coates","0.4","4","4500","PIT@KC","PIT","KC","","","",""
"15032","RB","Henry","Hynoski","0.1","16","4500","DAL@NYG","NYG","DAL","","","",""
"29357","RB","Kenjon","Barner","0","3","4500","PHI@CAR","PHI","CAR","","","",""
"29351","WR","De'Anthony","Thomas","2.6","6","4500","PIT@KC","KC","PIT","","","",""
"54663","WR","Seantavius","Jones","0","1","4500","NO@IND","NO","IND","","","",""
"32410","RB","Trey","Williams","0","0","4500","TB@WAS","WAS","TB","","","",""
"30249","WR","Frankie","Hammond","0","2","4500","PIT@KC","KC","PIT","","","",""
"64487","WR","Adam","Drake","0","0","4500","PIT@KC","KC","PIT","","","",""
"44560","TE","Alex","Bayer","0","6","4500","OAK@SD","SD","OAK","","","",""
"54617","WR","Matt","Hazel","0","0","4500","HOU@MIA","MIA","HOU","","","",""
"25420","RB","Tony","Creecy","0","0","4500","NYJ@NE","NE","NYJ","","","",""
"12055","TE","Logan","Paulsen","1.1","16","4500","TB@WAS","WAS","TB","IR","Toe","",""
"44670","TE","Deon","Butler","0","0","4500","MIN@DET","DET","MIN","","","",""
"30297","TE","Trey","Burton","0","6","4500","PHI@CAR","PHI","CAR","","","",""
"46001","RB","Joey","Iosefa","0","0","4500","NYJ@NE","NE","NYJ","","","",""
"33981","TE","Eric","Frohnapfel","0","0","4500","OAK@SD","SD","OAK","","","",""
"62628","WR","DeAndre","Carter","0","0","4500","OAK@SD","OAK","SD","","","",""
"62631","RB","Gus","Johnson","0","0","4500","DAL@NYG","DAL","NYG","","","",""
"14837","WR","Jeremy","Ross","4.3","2","4500","BAL@ARI","BAL","ARI","","","",""
"39615","TE","Brandon","Williams","0","2","4500","HOU@MIA","MIA","HOU","","","",""
"25775","TE","Clive","Walford","1.1","5","4500","OAK@SD","OAK","SD","","","",""
"33552","WR","TJ","Jones","-0.2","4","4500","MIN@DET","DET","MIN","","","",""
"14815","WR","Joseph","Morgan","0","2","4500","NO@IND","NO","IND","","","",""
"25783","RB","Mike","James","0.3","11","4500","TB@WAS","TB","WAS","","","",""
"62619","K","Andrew","Franks","5","5","4500","HOU@MIA","MIA","HOU","","","",""
"11431","TE","Jermaine","Gresham","1.3","6","4500","BAL@ARI","ARI","BAL","","","",""
"38517","RB","Dreamius","Smith","0","0","4500","OAK@SD","SD","OAK","","","",""
"31036","WR","Kevin","Norwood","0","1","4500","PHI@CAR","CAR","PHI","","","",""
"48344","WR","Albert","Wilson","4.3","4","4500","PIT@KC","KC","PIT","","","",""
"11488","TE","Ed","Dickson","3.2","5","4500","PHI@CAR","CAR","PHI","","","",""
"12555","D","Baltimore","Ravens","6.2","6","4500","BAL@ARI","BAL","ARI","","","",""
"22447","WR","Griff","Whalen","2","6","4500","NO@IND","IND","NO","","","",""
"62508","TE","James","O'Shaughnessy","1.8","6","4500","PIT@KC","KC","PIT","","","",""
"62510","TE","Nick","Boyle","1.6","6","4500","BAL@ARI","BAL","ARI","","","",""
"62505","TE","MyCole","Pruitt","0","5","4500","MIN@DET","MIN","DET","","","",""
"29994","K","Travis","Coons","8.5","6","4500","CLE@STL","CLE","STL","","","",""
"39428","RB","Kyle","Juszczyk","3.7","6","4500","BAL@ARI","BAL","ARI","","","",""
"33691","RB","Orleans","Darkwa","0","6","4500","DAL@NYG","NYG","DAL","","","",""
"25654","RB","Tommy","Bohanon","0","5","4500","NYJ@NE","NYJ","NE","","","",""
"14683","RB","Patrick","DiMarco","1","6","4500","ATL@TEN","ATL","TEN","","","",""
"32234","RB","Malcolm","Brown","0","0","4500","CLE@STL","STL","CLE","","","",""
"24589","WR","Jaron","Brown","2.1","6","4500","BAL@ARI","ARI","BAL","","","",""
"44361","RB","Jawon","Chisholm","0","0","4500","PIT@KC","PIT","KC","","","",""
"7001","TE","Kellen","Davis","0","5","4500","NYJ@NE","NYJ","NE","","","",""
"14649","TE","Kyle","Miller","0","2","4500","OAK@SD","SD","OAK","","","",""
"62534","TE","Brian","Parker","0","0","4500","PIT@KC","KC","PIT","","","",""
"39539","TE","Brian","Leonhardt","1","12","4500","CLE@STL","CLE","STL","","","",""
"31109","K","Zach","Hocker","6.8","6","4500","NO@IND","NO","IND","","","",""
"26799","TE","Ernst","Brun Jr.","0","0","4500","TB@WAS","WAS","TB","","","",""
"39521","WR","Da'Rick","Rogers","0","0","4500","PIT@KC","KC","PIT","","","",""
"28936","WR","Kenzel","Doe","0","0","4500","PIT@KC","PIT","KC","","","",""
"11648","TE","Jim","Dray","0.5","6","4500","CLE@STL","CLE","STL","","","",""
"25052","RB","Zach","Laskey","0","0","4500","CLE@STL","STL","CLE","","","",""
"10695","RB","Darrel","Young","0.3","6","4500","TB@WAS","WAS","TB","","","",""
"11671","RB","Erik","Lorig","1.2","10","4500","NO@IND","NO","IND","","","",""
"23055","TE","Brandon","Bostick","0.6","13","4500","BAL@ARI","ARI","BAL","","","",""
"6828","RB","Tim","Hightower","0","0","4500","NO@IND","NO","IND","","","",""
"22258","RB","Travaris","Cadet","0.7","1","4500","NYJ@NE","NE","NYJ","","","",""
"39859","TE","Jack","Doyle","1.2","6","4500","NO@IND","IND","NO","","","",""
"23076","RB","Jorvorskie","Lane","0","5","4500","TB@WAS","TB","WAS","","","",""
"6823","TE","John","Phillips","2","6","4500","OAK@SD","SD","OAK","","","",""
"22144","WR","Tommy","Streeter","0","2","4500","HOU@MIA","MIA","HOU","","","",""
"11718","WR","David","Nelson","1.8","6","4500","PIT@KC","PIT","KC","IR","Undisclosed","",""
"26074","TE","Tim","Wright","3","5","4500","MIN@DET","DET","MIN","","","",""
"6868","TE","Daniel","Fells","4.5","2","4500","DAL@NYG","NYG","DAL","IR","Ankle","",""
"6904","WR","Devin","Hester","5.9","16","4500","ATL@TEN","ATL","TEN","IR","Toe","",""
"22177","WR","Junior","Hemingway","1.2","14","4500","PIT@KC","KC","PIT","","","",""
"7856","WR","Matthew","Slater","0","5","4500","NYJ@NE","NE","NYJ","Q","Knee","",""
"22181","TE","David","Paulson","0","0","4500","OAK@SD","SD","OAK","","","",""
"6896","WR","Greg","Jennings","2.1","5","4500","HOU@MIA","MIA","HOU","","","",""
"22185","RB","Brad","Smelley","0","0","4500","CLE@STL","STL","CLE","","","",""
"25011","WR","Darren","Waller","0.6","5","4500","BAL@ARI","BAL","ARI","P","Concussion","",""
"22198","WR","Brittan","Golden","0","4","4500","BAL@ARI","ARI","BAL","","","",""
"30733","WR","Cordarrelle","Patterson","0.6","5","4500","MIN@DET","MIN","DET","","","",""
"59424","TE","Taylor","Sloat","0","0","4500","TB@WAS","TB","WAS","","","",""
"6884","WR","Hakeem","Nicks","5.2","16","4500","ATL@TEN","TEN","ATL","","","",""
"6684","WR","Jacoby","Jones","0","3","4500","OAK@SD","SD","OAK","","","",""
"65926","TE","Anthony","Ezeakunne","0","0","4500","CLE@STL","CLE","STL","","","",""
"6660","RB","Donald","Brown","0","1","4500","OAK@SD","SD","OAK","","","",""
"12543","D","New York","Giants","7.8","6","4500","DAL@NYG","NYG","DAL","","","",""
"12539","D","Miami","Dolphins","7.4","5","4500","HOU@MIA","MIA","HOU","","","",""
"12538","D","St Louis","Rams","9.8","5","4500","CLE@STL","STL","CLE","","","",""
"7801","TE","Brandon","Myers","1.8","5","4500","TB@WAS","TB","WAS","","","",""
"22123","TE","James","Hanna","0.4","3","4500","DAL@NYG","DAL","NYG","Q","Ankle","",""
"39716","WR","Adam","Thielen","2.5","5","4500","MIN@DET","MIN","DET","","","",""
"29725","TE","Levine","Toilolo","1.1","6","4500","ATL@TEN","ATL","TEN","","","",""
"29723","RB","Stepfan","Taylor","0.4","6","4500","BAL@ARI","ARI","BAL","","","",""
"7706","TE","Chase","Coffman","6.2","1","4500","ATL@TEN","TEN","ATL","","","",""
"57348","RB","Glenn","Winston","0","5","4500","CLE@STL","CLE","STL","O","","",""
"22042","TE","Evan","Rodriguez","0","1","4500","TB@WAS","TB","WAS","","","",""
"14372","WR","Aldrick","Robinson","0.2","5","4500","BAL@ARI","BAL","ARI","","","",""
"22034","WR","Chris","Givens","1.3","5","4500","BAL@ARI","BAL","ARI","","","",""
"22063","WR","Keshawn","Martin","6.2","3","4500","NYJ@NE","NE","NYJ","Q","Hamstring","",""
"11622","WR","Trindon","Holliday","1.7","2","4500","OAK@SD","OAK","SD","","","",""
"6782","K","Matt","Prater","5.3","6","4500","MIN@DET","DET","MIN","","","",""
"33488","TE","Troy","Niklas","0.3","6","4500","BAL@ARI","ARI","BAL","","","",""
"28694","TE","Jesse","James","0","0","4500","PIT@KC","PIT","KC","","","",""
"28145","RB","Taiwan","Jones","0","0","4500","NYJ@NE","NYJ","NE","","","",""
"7722","WR","Kevin","Ogletree","1.2","7","4500","DAL@NYG","NYG","DAL","","","",""
"22065","TE","Rhett","Ellison","0.5","5","4500","MIN@DET","MIN","DET","","","",""
"12545","D","Philadelphia","Eagles","10.8","6","4400","PHI@CAR","PHI","CAR","","","",""
"12544","D","New York","Jets","9.8","5","4400","NYJ@NE","NYJ","NE","","","",""
"12548","D","San Diego","Chargers","4.3","6","4400","OAK@SD","SD","OAK","","","",""
"12552","D","Washington","Redskins","8.7","6","4400","TB@WAS","WAS","TB","","","",""
"12537","D","Oakland","Raiders","7","5","4400","OAK@SD","OAK","SD","","","",""
"12532","D","Detroit","Lions","7.2","6","4400","MIN@DET","DET","MIN","","","",""
"12529","D","Cleveland","Browns","6.2","6","4400","CLE@STL","CLE","STL","","","",""
"12530","D","Dallas","Cowboys","5","5","4400","DAL@NYG","DAL","NYG","","","",""
"12535","D","Indianapolis","Colts","6","6","4100","NO@IND","IND","NO","","","",""
"12534","D","Tennessee","Titans","7","5","4100","ATL@TEN","TEN","ATL","","","",""
"12551","D","Tampa Bay","Buccaneers","7","5","4000","TB@WAS","TB","WAS","","","",""
"12542","D","New Orleans","Saints","6.3","6","4000","NO@IND","NO","IND","","","",""
