,Name,Team,Games,Targets,Rec,RecYards,RecTD,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
17871,JuniorHemingway,KC,1.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2014.0,9
17979,JuniorHemingway,KC,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.1,1.1,2014.0,10
18189,JuniorHemingway,KC,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.9,0.9,2014.0,12
13964,JuronCriner,OAK,1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,3.9,3.9,2012.0,4
14292,JuronCriner,OAK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,7
14395,JuronCriner,OAK,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,8
14565,JuronCriner,OAK,1.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,3.6,3.6,2012.0,10
14625,JuronCriner,OAK,1.0,6.0,3.0,23.0,1.0,0.0,0.0,0.0,9.8,9.8,2012.0,11
14770,JuronCriner,OAK,1.0,5.0,3.0,23.0,0.0,0.0,0.0,0.0,3.8,3.8,2012.0,12
14860,JuronCriner,OAK,1.0,10.0,4.0,26.0,0.0,0.0,0.0,0.0,4.6,4.6,2012.0,13
14978,JuronCriner,OAK,1.0,3.0,2.0,24.0,0.0,0.0,0.0,0.0,3.4,3.4,2012.0,14
16145,JuronCriner,OAK,1.0,8.0,3.0,32.0,0.0,0.0,0.0,0.0,4.7,4.7,2013.0,9
13682,JustinBlackmon,JAC,1.0,6.0,3.0,24.0,0.0,0.0,0.0,0.0,3.9,3.9,2012.0,1
13940,JustinBlackmon,JAC,1.0,10.0,6.0,48.0,0.0,0.0,0.0,0.0,7.8,7.8,2012.0,4
14047,JustinBlackmon,JAC,1.0,8.0,3.0,40.0,0.0,0.0,0.0,0.0,5.5,5.5,2012.0,5
14283,JustinBlackmon,JAC,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,1.2,1.2,2012.0,7
14332,JustinBlackmon,JAC,1.0,8.0,4.0,67.0,0.0,0.0,0.0,0.0,8.7,8.7,2012.0,8
14425,JustinBlackmon,JAC,1.0,9.0,5.0,32.0,1.0,0.0,0.0,0.0,11.7,11.7,2012.0,9
14561,JustinBlackmon,JAC,1.0,5.0,3.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,2012.0,10
14600,JustinBlackmon,JAC,1.0,13.0,7.0,236.0,1.0,0.0,0.0,0.0,33.1,33.1,2012.0,11
14712,JustinBlackmon,JAC,1.0,6.0,5.0,62.0,1.0,1.0,12.0,0.0,15.9,15.9,2012.0,12
14894,JustinBlackmon,JAC,1.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,1.4,1.4,2012.0,13
14939,JustinBlackmon,JAC,1.0,12.0,6.0,57.0,0.0,0.0,0.0,0.0,8.7,8.7,2012.0,14
15019,JustinBlackmon,JAC,1.0,11.0,6.0,93.0,0.0,0.0,0.0,0.0,12.3,12.3,2012.0,15
15111,JustinBlackmon,JAC,1.0,12.0,7.0,79.0,1.0,0.0,0.0,0.0,17.4,17.4,2012.0,16
15210,JustinBlackmon,JAC,1.0,13.0,6.0,79.0,1.0,1.0,11.0,0.0,18.0,18.0,2012.0,17
15705,JustinBlackmon,JAC,1.0,9.0,5.0,136.0,1.0,0.0,0.0,0.0,22.1,22.1,2013.0,5
15800,JustinBlackmon,JAC,1.0,20.0,14.0,190.0,0.0,0.0,0.0,0.0,26.0,26.0,2013.0,6
15936,JustinBlackmon,JAC,1.0,9.0,6.0,58.0,0.0,0.0,0.0,0.0,8.8,8.8,2013.0,7
16046,JustinBlackmon,JAC,1.0,10.0,4.0,31.0,0.0,1.0,-1.0,0.0,5.0,5.0,2013.0,8
17057,JustinBrown,PIT,1.0,4.0,3.0,38.0,0.0,0.0,0.0,0.0,5.3,5.3,2014.0,1
17384,JustinBrown,PIT,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,4
17460,JustinBrown,PIT,1.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,4.1,4.1,2014.0,5
17583,JustinBrown,PIT,1.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2014.0,6
92,JustinGage,CHI,1.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,1.4,1.4,2004.0,1
262,JustinGage,CHI,1.0,4.0,1.0,32.0,0.0,0.0,0.0,0.0,3.7,3.7,2004.0,3
585,JustinGage,CHI,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.4,1.4,2004.0,6
640,JustinGage,CHI,1.0,6.0,4.0,43.0,0.0,0.0,0.0,0.0,6.3,6.3,2004.0,7
794,JustinGage,CHI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,8
897,JustinGage,CHI,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
1089,JustinGage,CHI,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.2,1.2,2004.0,11
1257,JustinGage,CHI,1.0,4.0,2.0,31.0,0.0,0.0,0.0,0.0,4.1,4.1,2004.0,13
1393,JustinGage,CHI,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.2,1.2,2004.0,14
1480,JustinGage,CHI,1.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,2.3,2.3,2004.0,15
1788,JustinGage,CHI,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,1.5,1.5,2005.0,1
1887,JustinGage,CHI,1.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,2.6,2.6,2005.0,2
2299,JustinGage,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,6
2440,JustinGage,CHI,1.0,4.0,2.0,47.0,0.0,0.0,0.0,0.0,5.7,5.7,2005.0,8
2520,JustinGage,CHI,1.0,8.0,4.0,28.0,1.0,0.0,0.0,0.0,10.8,10.8,2005.0,9
2679,JustinGage,CHI,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.1,1.1,2005.0,10
2727,JustinGage,CHI,1.0,7.0,7.0,81.0,0.0,0.0,0.0,0.0,11.6,11.6,2005.0,11
2860,JustinGage,CHI,1.0,8.0,4.0,32.0,0.0,0.0,0.0,0.0,5.2,5.2,2005.0,12
3084,JustinGage,CHI,1.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,1.6,1.6,2005.0,14
3161,JustinGage,CHI,1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,3.9,3.9,2005.0,15
3282,JustinGage,CHI,1.0,4.0,2.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2005.0,16
3311,JustinGage,CHI,1.0,8.0,6.0,67.0,1.0,0.0,0.0,0.0,15.7,15.7,2005.0,17
3866,JustinGage,CHI,1.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,2.7,2.7,2006.0,5
3993,JustinGage,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
4192,JustinGage,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8
4248,JustinGage,CHI,1.0,6.0,2.0,51.0,0.0,0.0,0.0,0.0,4.1,4.1,2006.0,9
5158,JustinGage,TEN,1.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,3.6,3.6,2007.0,1
5290,JustinGage,TEN,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.5,1.5,2007.0,2
5556,JustinGage,TEN,1.0,5.0,3.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,2007.0,5
5629,JustinGage,TEN,1.0,5.0,4.0,82.0,0.0,0.0,0.0,0.0,10.2,10.2,2007.0,6
5739,JustinGage,TEN,1.0,7.0,5.0,48.0,0.0,0.0,0.0,0.0,7.3,7.3,2007.0,7
5857,JustinGage,TEN,1.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,2.9,2.9,2007.0,8
5960,JustinGage,TEN,1.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,3.3,3.3,2007.0,9
6007,JustinGage,TEN,1.0,9.0,7.0,90.0,1.0,0.0,0.0,0.0,18.5,18.5,2007.0,10
6139,JustinGage,TEN,1.0,10.0,6.0,66.0,0.0,0.0,0.0,0.0,9.6,9.6,2007.0,11
6226,JustinGage,TEN,1.0,7.0,4.0,98.0,0.0,0.0,0.0,0.0,11.8,11.8,2007.0,12
6315,JustinGage,TEN,1.0,8.0,5.0,64.0,1.0,0.0,0.0,0.0,14.9,14.9,2007.0,13
6487,JustinGage,TEN,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,1.7,1.7,2007.0,14
6550,JustinGage,TEN,1.0,6.0,3.0,45.0,0.0,0.0,0.0,0.0,6.0,6.0,2007.0,15
6648,JustinGage,TEN,1.0,6.0,3.0,48.0,0.0,0.0,0.0,0.0,6.3,6.3,2007.0,16
6717,JustinGage,TEN,1.0,9.0,7.0,104.0,0.0,0.0,0.0,0.0,13.9,13.9,2007.0,17
6859,JustinGage,TEN,1.0,6.0,2.0,25.0,0.0,0.0,0.0,0.0,3.5,3.5,2008.0,1
6916,JustinGage,TEN,1.0,7.0,5.0,59.0,1.0,0.0,0.0,0.0,14.4,14.4,2008.0,2
7129,JustinGage,TEN,1.0,10.0,5.0,92.0,0.0,0.0,0.0,0.0,11.7,11.7,2008.0,4
7587,JustinGage,TEN,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.1,1.1,2008.0,8
7717,JustinGage,TEN,1.0,9.0,4.0,47.0,1.0,0.0,0.0,0.0,12.7,12.7,2008.0,10
7800,JustinGage,TEN,1.0,6.0,4.0,147.0,2.0,0.0,0.0,0.0,28.7,28.7,2008.0,11
7964,JustinGage,TEN,1.0,5.0,1.0,37.0,0.0,0.0,0.0,0.0,4.2,4.2,2008.0,12
8054,JustinGage,TEN,1.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,5.0,5.0,2008.0,13
8128,JustinGage,TEN,1.0,6.0,2.0,18.0,1.0,0.0,0.0,0.0,8.8,8.8,2008.0,14
8233,JustinGage,TEN,1.0,3.0,3.0,76.0,0.0,0.0,0.0,0.0,9.1,9.1,2008.0,15
8305,JustinGage,TEN,1.0,8.0,5.0,104.0,1.0,0.0,0.0,0.0,18.9,18.9,2008.0,16
8506,JustinGage,TEN,1.0,11.0,7.0,78.0,1.0,0.0,0.0,0.0,17.3,17.3,2009.0,1
8664,JustinGage,TEN,1.0,4.0,2.0,27.0,0.0,0.0,0.0,0.0,3.7,3.7,2009.0,2
8758,JustinGage,TEN,1.0,10.0,4.0,37.0,0.0,0.0,0.0,0.0,5.7,5.7,2009.0,3
8876,JustinGage,TEN,1.0,5.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,2009.0,4
8976,JustinGage,TEN,1.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,1.2,1.2,2009.0,5
9098,JustinGage,TEN,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,6
9245,JustinGage,TEN,1.0,5.0,3.0,41.0,0.0,0.0,0.0,0.0,5.6,5.6,2009.0,8
9320,JustinGage,TEN,1.0,8.0,4.0,97.0,0.0,0.0,0.0,0.0,11.7,11.7,2009.0,9
9912,JustinGage,TEN,1.0,3.0,2.0,43.0,2.0,0.0,0.0,0.0,17.3,17.3,2009.0,15
10149,JustinGage,TEN,1.0,7.0,4.0,38.0,0.0,0.0,0.0,0.0,5.8,5.8,2009.0,17
10339,JustinGage,TEN,1.0,5.0,4.0,74.0,0.0,0.0,0.0,0.0,9.4,9.4,2010.0,2
10452,JustinGage,TEN,1.0,4.0,3.0,39.0,0.0,0.0,0.0,0.0,5.4,5.4,2010.0,3
10553,JustinGage,TEN,1.0,3.0,2.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,2010.0,4
11173,JustinGage,TEN,1.0,9.0,3.0,18.0,0.0,0.0,0.0,0.0,3.3,3.3,2010.0,10
11281,JustinGage,TEN,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,2.8,2.8,2010.0,11
11346,JustinGage,TEN,1.0,6.0,4.0,50.0,0.0,0.0,0.0,0.0,7.0,7.0,2010.0,12
11472,JustinGage,TEN,1.0,4.0,1.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,2010.0,13
11598,JustinGage,TEN,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.1,1.1,2010.0,14
11646,JustinGage,TEN,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.6,6.6,2010.0,15
15533,JustinHunter,TEN,1.0,2.0,1.0,34.0,1.0,0.0,0.0,0.0,9.9,9.9,2013.0,3
15639,JustinHunter,TEN,1.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,8.1,8.1,2013.0,4
15794,JustinHunter,TEN,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,5
15889,JustinHunter,TEN,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.3,1.3,2013.0,6
15997,JustinHunter,TEN,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,7
16164,JustinHunter,TEN,1.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,2.3,2.3,2013.0,9
16238,JustinHunter,TEN,1.0,7.0,2.0,51.0,0.0,0.0,0.0,0.0,6.1,6.1,2013.0,10
16402,JustinHunter,TEN,1.0,6.0,6.0,109.0,1.0,0.0,0.0,0.0,19.9,19.9,2013.0,12
16587,JustinHunter,TEN,1.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,1.4,1.4,2013.0,13
16604,JustinHunter,TEN,1.0,8.0,4.0,114.0,1.0,0.0,0.0,0.0,19.4,19.4,2013.0,14
17043,JustinHunter,TEN,1.0,8.0,3.0,63.0,0.0,0.0,0.0,0.0,7.8,7.8,2014.0,1
17158,JustinHunter,TEN,1.0,6.0,2.0,26.0,0.0,0.0,0.0,0.0,3.6,3.6,2014.0,2
17261,JustinHunter,TEN,1.0,7.0,3.0,37.0,0.0,0.0,0.0,0.0,5.2,5.2,2014.0,3
17379,JustinHunter,TEN,1.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,1.7,1.7,2014.0,4
17403,JustinHunter,TEN,1.0,5.0,3.0,99.0,1.0,0.0,0.0,0.0,17.4,17.4,2014.0,5
17533,JustinHunter,TEN,1.0,5.0,3.0,77.0,0.0,0.0,0.0,0.0,9.2,9.2,2014.0,6
17690,JustinHunter,TEN,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.1,1.1,2014.0,7
17722,JustinHunter,TEN,1.0,10.0,4.0,31.0,1.0,0.0,0.0,0.0,11.1,11.1,2014.0,8
17960,JustinHunter,TEN,1.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,2.2,2.2,2014.0,10
18043,JustinHunter,TEN,1.0,4.0,2.0,48.0,0.0,0.0,0.0,0.0,5.8,5.8,2014.0,11
18110,JustinHunter,TEN,1.0,10.0,4.0,64.0,1.0,0.0,0.0,0.0,14.4,14.4,2014.0,12
18289,JustinHunter,TEN,1.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,2.3,2.3,2014.0,13
18789,JustinHunter,TEN,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,1.6,1.6,2015.0,1
35,JustinMcCareins,NYJ,1.0,7.0,5.0,66.0,0.0,0.0,0.0,0.0,9.1,9.1,2004.0,1
178,JustinMcCareins,NYJ,1.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2004.0,2
376,JustinMcCareins,NYJ,1.0,2.0,1.0,14.0,0.0,1.0,-3.0,0.0,1.6,1.6,2004.0,4
456,JustinMcCareins,NYJ,1.0,4.0,2.0,32.0,0.0,0.0,0.0,0.0,4.2,4.2,2004.0,5
543,JustinMcCareins,NYJ,1.0,6.0,3.0,56.0,0.0,1.0,-2.0,0.0,6.9,6.9,2004.0,6
621,JustinMcCareins,NYJ,1.0,9.0,6.0,83.0,0.0,0.0,0.0,0.0,11.3,11.3,2004.0,7
716,JustinMcCareins,NYJ,1.0,5.0,3.0,56.0,1.0,0.0,0.0,0.0,13.1,13.1,2004.0,8
830,JustinMcCareins,NYJ,1.0,3.0,2.0,27.0,1.0,0.0,0.0,0.0,9.7,9.7,2004.0,9
953,JustinMcCareins,NYJ,1.0,6.0,2.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,2004.0,10
1011,JustinMcCareins,NYJ,1.0,7.0,6.0,71.0,1.0,0.0,0.0,0.0,16.1,16.1,2004.0,11
1172,JustinMcCareins,NYJ,1.0,4.0,2.0,23.0,0.0,0.0,0.0,0.0,3.3,3.3,2004.0,12
1247,JustinMcCareins,NYJ,1.0,6.0,4.0,47.0,0.0,0.0,0.0,0.0,6.7,6.7,2004.0,13
1330,JustinMcCareins,NYJ,1.0,8.0,4.0,78.0,0.0,0.0,0.0,0.0,9.8,9.8,2004.0,14
1430,JustinMcCareins,NYJ,1.0,5.0,3.0,40.0,1.0,0.0,0.0,0.0,11.5,11.5,2004.0,15
1531,JustinMcCareins,NYJ,1.0,7.0,5.0,76.0,0.0,0.0,0.0,0.0,10.1,10.1,2004.0,16
1633,JustinMcCareins,NYJ,1.0,8.0,6.0,62.0,0.0,0.0,0.0,0.0,9.2,9.2,2004.0,17
1758,JustinMcCareins,NYJ,1.0,8.0,3.0,39.0,0.0,0.0,0.0,0.0,5.4,5.4,2005.0,1
1824,JustinMcCareins,NYJ,1.0,8.0,5.0,87.0,0.0,0.0,0.0,0.0,11.2,11.2,2005.0,2
1975,JustinMcCareins,NYJ,1.0,7.0,1.0,16.0,0.0,0.0,0.0,0.0,2.1,2.1,2005.0,3
2035,JustinMcCareins,NYJ,1.0,7.0,3.0,59.0,0.0,0.0,0.0,0.0,7.4,7.4,2005.0,4
2211,JustinMcCareins,NYJ,1.0,10.0,5.0,116.0,0.0,0.0,0.0,0.0,14.1,14.1,2005.0,6
2341,JustinMcCareins,NYJ,1.0,5.0,2.0,46.0,0.0,0.0,0.0,0.0,5.6,5.6,2005.0,7
2570,JustinMcCareins,NYJ,1.0,7.0,1.0,17.0,0.0,0.0,0.0,0.0,2.2,2.2,2005.0,9
2661,JustinMcCareins,NYJ,1.0,5.0,2.0,21.0,0.0,0.0,0.0,0.0,3.1,3.1,2005.0,10
2732,JustinMcCareins,NYJ,1.0,10.0,5.0,73.0,0.0,1.0,8.0,0.0,10.6,10.6,2005.0,11
2815,JustinMcCareins,NYJ,1.0,5.0,3.0,71.0,1.0,0.0,0.0,0.0,14.6,14.6,2005.0,12
2990,JustinMcCareins,NYJ,1.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.9,0.9,2005.0,13
3018,JustinMcCareins,NYJ,1.0,7.0,4.0,45.0,1.0,0.0,0.0,0.0,12.5,12.5,2005.0,14
3141,JustinMcCareins,NYJ,1.0,4.0,2.0,57.0,0.0,0.0,0.0,0.0,6.7,6.7,2005.0,15
3246,JustinMcCareins,NYJ,1.0,5.0,4.0,51.0,0.0,0.0,0.0,0.0,7.1,7.1,2005.0,16
3381,JustinMcCareins,NYJ,1.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2005.0,17
3458,JustinMcCareins,NYJ,1.0,3.0,2.0,34.0,0.0,0.0,0.0,0.0,4.4,4.4,2006.0,1
3553,JustinMcCareins,NYJ,1.0,5.0,4.0,51.0,0.0,0.0,0.0,0.0,7.1,7.1,2006.0,2
3787,JustinMcCareins,NYJ,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,2006.0,4
4023,JustinMcCareins,NYJ,1.0,1.0,1.0,44.0,1.0,0.0,0.0,0.0,10.9,10.9,2006.0,7
4357,JustinMcCareins,NYJ,1.0,3.0,3.0,31.0,0.0,0.0,0.0,0.0,4.6,4.6,2006.0,10
4584,JustinMcCareins,NYJ,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2006.0,12
4673,JustinMcCareins,NYJ,1.0,4.0,1.0,17.0,0.0,0.0,0.0,0.0,2.2,2.2,2006.0,13
4779,JustinMcCareins,NYJ,1.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,1.9,1.9,2006.0,14
4836,JustinMcCareins,NYJ,1.0,4.0,2.0,70.0,0.0,0.0,0.0,0.0,8.0,8.0,2006.0,15
4943,JustinMcCareins,NYJ,1.0,3.0,2.0,47.0,0.0,0.0,0.0,0.0,5.7,5.7,2006.0,16
5058,JustinMcCareins,NYJ,1.0,6.0,5.0,27.0,0.0,0.0,0.0,0.0,5.2,5.2,2006.0,17
5185,JustinMcCareins,NYJ,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,1.5,1.5,2007.0,1
5291,JustinMcCareins,NYJ,1.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,1.5,1.5,2007.0,2
5390,JustinMcCareins,NYJ,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.6,1.6,2007.0,3
5862,JustinMcCareins,NYJ,1.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,2.3,2.3,2007.0,8
5952,JustinMcCareins,NYJ,1.0,5.0,3.0,32.0,0.0,0.0,0.0,0.0,4.7,4.7,2007.0,9
6180,JustinMcCareins,NYJ,1.0,5.0,2.0,22.0,0.0,0.0,0.0,0.0,3.2,3.2,2007.0,11
6271,JustinMcCareins,NYJ,1.0,4.0,2.0,29.0,0.0,0.0,0.0,0.0,3.9,3.9,2007.0,12
6357,JustinMcCareins,NYJ,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,5.6,5.6,2007.0,13
6548,JustinMcCareins,NYJ,1.0,10.0,5.0,40.0,0.0,0.0,0.0,0.0,6.5,6.5,2007.0,15
6686,JustinMcCareins,NYJ,1.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2007.0,16
6978,JustinMcCareins,TEN,1.0,5.0,2.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2008.0,2
7030,JustinMcCareins,TEN,1.0,9.0,4.0,90.0,0.0,0.0,0.0,0.0,9.0,9.0,2008.0,3
7151,JustinMcCareins,TEN,1.0,10.0,3.0,37.0,0.0,0.0,0.0,0.0,5.2,5.2,2008.0,4
7564,JustinMcCareins,TEN,1.0,3.0,2.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,2008.0,8
7649,JustinMcCareins,TEN,1.0,5.0,3.0,42.0,0.0,0.0,0.0,0.0,5.7,5.7,2008.0,9
7957,JustinMcCareins,TEN,1.0,6.0,4.0,43.0,0.0,0.0,0.0,0.0,6.3,6.3,2008.0,12
8052,JustinMcCareins,TEN,1.0,3.0,2.0,43.0,0.0,0.0,0.0,0.0,5.3,5.3,2008.0,13
8181,JustinMcCareins,TEN,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,2.5,2.5,2008.0,14
8271,JustinMcCareins,TEN,1.0,13.0,3.0,36.0,0.0,1.0,4.0,0.0,3.5,3.5,2008.0,15
8334,JustinMcCareins,TEN,1.0,7.0,6.0,55.0,0.0,0.0,0.0,0.0,8.5,8.5,2008.0,16
8487,JustinMcCareins,TEN,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.6,1.6,2008.0,17
17060,KamarAiken,BAL,1.0,4.0,4.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,2014.0,1
17367,KamarAiken,BAL,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,2.7,2.7,2014.0,4
17493,KamarAiken,BAL,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.3,1.3,2014.0,5
17535,KamarAiken,BAL,1.0,3.0,2.0,20.0,1.0,0.0,0.0,0.0,9.0,9.0,2014.0,6
17674,KamarAiken,BAL,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,2.3,2.3,2014.0,7
17772,KamarAiken,BAL,1.0,6.0,2.0,15.0,0.0,0.0,0.0,0.0,2.5,2.5,2014.0,8
17874,KamarAiken,BAL,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,1.7,1.7,2014.0,9
17965,KamarAiken,BAL,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,1.8,1.8,2014.0,10
18247,KamarAiken,BAL,1.0,4.0,3.0,51.0,0.0,0.0,0.0,0.0,6.6,6.6,2014.0,13
18312,KamarAiken,BAL,1.0,7.0,6.0,65.0,1.0,0.0,0.0,0.0,15.5,15.5,2014.0,14
18628,KamarAiken,BAL,1.0,2.0,2.0,13.0,1.0,0.0,0.0,0.0,8.3,8.3,2014.0,17
71,KarlHankton,CAR,1.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,3.5,3.5,2004.0,1
796,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,8
899,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
2097,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,4
2594,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,9
2698,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,10
3696,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,3
3893,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,5
3996,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
4094,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,7
4197,KarlHankton,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8
4785,KarlHankton,CAR,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.6,1.6,2006.0,14
4870,KarlHankton,CAR,1.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,2006.0,15
94,KarlWilliams,ARI,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.1,1.1,2004.0,1
228,KarlWilliams,ARI,1.0,7.0,6.0,90.0,0.0,1.0,3.0,0.0,10.3,10.3,2004.0,3
381,KarlWilliams,ARI,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.2,1.2,2004.0,4
448,KarlWilliams,ARI,1.0,6.0,4.0,38.0,0.0,0.0,0.0,0.0,5.8,5.8,2004.0,5
680,KarlWilliams,ARI,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.1,1.1,2004.0,7
984,KarlWilliams,ARI,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,10
1046,KarlWilliams,ARI,1.0,3.0,3.0,37.0,0.0,1.0,3.0,0.0,5.5,5.5,2004.0,11
1697,KarlWilliams,ARI,1.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,1.3,1.3,2004.0,17
180,KassimOsgood,SD,1.0,6.0,1.0,14.0,0.0,0.0,0.0,0.0,1.9,1.9,2004.0,2
278,KassimOsgood,SD,1.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,2.2,2.2,2004.0,3
549,KassimOsgood,SD,1.0,5.0,3.0,37.0,0.0,0.0,0.0,0.0,5.2,5.2,2004.0,6
