,Name,Team,Games,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
602,FreddieJones,ARI,1.0,7.0,3.0,46.0,1.0,12.1,12.1,2004.0,13
663,FreddieJones,ARI,1.0,5.0,4.0,34.0,0.0,5.4,5.4,2004.0,14
731,FreddieJones,ARI,1.0,5.0,2.0,12.0,0.0,2.2,2.2,2004.0,15
793,FreddieJones,ARI,1.0,3.0,1.0,5.0,0.0,1.0,1.0,2004.0,16
835,FreddieJones,ARI,1.0,6.0,2.0,18.0,0.0,2.8,2.8,2004.0,17
296,GabeCrecion,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,6
1085,GabeReid,CHI,1.0,1.0,1.0,10.0,0.0,1.5,1.5,2005.0,5
1136,GabeReid,CHI,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2005.0,6
1687,GabeReid,CHI,1.0,2.0,1.0,5.0,0.0,1.0,1.0,2005.0,17
1878,GabeReid,CHI,1.0,1.0,1.0,19.0,0.0,2.4,2.4,2006.0,4
2481,GabeReid,CHI,1.0,4.0,3.0,18.0,0.0,3.3,3.3,2006.0,16
9155,GarrettCelek,SF,1.0,1.0,1.0,22.0,0.0,2.7,2.7,2014.0,14
9195,GarrettCelek,SF,1.0,1.0,1.0,31.0,0.0,3.6,3.6,2014.0,15
9347,GarrettCelek,SF,1.0,4.0,3.0,40.0,0.0,5.5,5.5,2015.0,1
6781,GarrettGraham,HOU,1.0,1.0,1.0,24.0,0.0,2.9,2.9,2011.0,17
6894,GarrettGraham,HOU,1.0,1.0,1.0,15.0,0.0,2.0,2.0,2012.0,2
6922,GarrettGraham,HOU,1.0,4.0,2.0,39.0,0.0,4.9,4.9,2012.0,3
6999,GarrettGraham,HOU,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,4
7076,GarrettGraham,HOU,1.0,5.0,3.0,25.0,0.0,4.0,4.0,2012.0,6
7118,GarrettGraham,HOU,1.0,2.0,2.0,32.0,0.0,4.2,4.2,2012.0,7
7207,GarrettGraham,HOU,1.0,2.0,2.0,11.0,1.0,8.1,8.1,2012.0,9
7273,GarrettGraham,HOU,1.0,4.0,3.0,15.0,0.0,3.0,3.0,2012.0,10
7297,GarrettGraham,HOU,1.0,9.0,8.0,82.0,2.0,24.2,24.2,2012.0,11
7379,GarrettGraham,HOU,1.0,5.0,3.0,17.0,0.0,3.2,3.2,2012.0,12
7433,GarrettGraham,HOU,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2012.0,13
7540,GarrettGraham,HOU,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2012.0,15
7577,GarrettGraham,HOU,1.0,2.0,2.0,14.0,0.0,2.4,2.4,2012.0,16
7634,GarrettGraham,HOU,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2012.0,17
7656,GarrettGraham,HOU,1.0,5.0,4.0,27.0,1.0,10.7,10.7,2013.0,1
7703,GarrettGraham,HOU,1.0,5.0,3.0,30.0,1.0,10.5,10.5,2013.0,2
7797,GarrettGraham,HOU,1.0,6.0,5.0,69.0,1.0,15.4,15.4,2013.0,4
7874,GarrettGraham,HOU,1.0,5.0,3.0,15.0,0.0,3.0,3.0,2013.0,5
7912,GarrettGraham,HOU,1.0,4.0,2.0,25.0,0.0,3.5,3.5,2013.0,6
7960,GarrettGraham,HOU,1.0,8.0,3.0,38.0,0.0,5.3,5.3,2013.0,7
8050,GarrettGraham,HOU,1.0,6.0,4.0,46.0,0.0,6.6,6.6,2013.0,9
8105,GarrettGraham,HOU,1.0,3.0,2.0,18.0,0.0,2.8,2.8,2013.0,10
8129,GarrettGraham,HOU,1.0,13.0,7.0,136.0,1.0,21.1,21.1,2013.0,11
8201,GarrettGraham,HOU,1.0,9.0,5.0,32.0,0.0,5.7,5.7,2013.0,12
8252,GarrettGraham,HOU,1.0,11.0,3.0,36.0,0.0,5.1,5.1,2013.0,13
8282,GarrettGraham,HOU,1.0,14.0,8.0,73.0,1.0,17.3,17.3,2013.0,14
8562,GarrettGraham,HOU,1.0,1.0,1.0,26.0,0.0,3.1,3.1,2014.0,2
8600,GarrettGraham,HOU,1.0,6.0,5.0,41.0,0.0,6.6,6.6,2014.0,3
8653,GarrettGraham,HOU,1.0,5.0,3.0,28.0,0.0,4.3,4.3,2014.0,4
8805,GarrettGraham,HOU,1.0,3.0,2.0,24.0,0.0,3.4,3.4,2014.0,7
8920,GarrettGraham,HOU,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,9
8979,GarrettGraham,HOU,1.0,2.0,2.0,34.0,1.0,10.4,10.4,2014.0,11
9038,GarrettGraham,HOU,1.0,7.0,4.0,41.0,0.0,6.1,6.1,2014.0,12
3377,GarrettMills,MIN,1.0,3.0,2.0,26.0,0.0,3.6,3.6,2007.0,17
3416,GarrettMills,MIN,1.0,4.0,3.0,49.0,0.0,6.4,6.4,2008.0,1
3541,GarrettMills,MIN,1.0,2.0,1.0,10.0,0.0,1.5,1.5,2008.0,3
3945,GarrettMills,MIN,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2008.0,11
5184,GarrettMills,PHI,1.0,1.0,1.0,14.0,0.0,1.9,1.9,2010.0,2
5437,GarrettMills,PHI,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2010.0,7
3590,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
3642,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,5
3695,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
3743,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,7
3797,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,8
3895,GaryBarnidge,CAR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,10
3999,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,12
4196,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
4399,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,3
4495,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,5
4540,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,6
4557,GaryBarnidge,CAR,1.0,6.0,3.0,77.0,0.0,9.2,9.2,2009.0,7
4639,GaryBarnidge,CAR,1.0,4.0,1.0,7.0,0.0,1.2,1.2,2009.0,8
4668,GaryBarnidge,CAR,1.0,4.0,3.0,46.0,0.0,6.1,6.1,2009.0,9
4749,GaryBarnidge,CAR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,10
4771,GaryBarnidge,CAR,1.0,2.0,2.0,46.0,0.0,5.6,5.6,2009.0,11
4848,GaryBarnidge,CAR,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2009.0,12
4897,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,13
4939,GaryBarnidge,CAR,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2009.0,14
4968,GaryBarnidge,CAR,1.0,2.0,1.0,55.0,0.0,6.0,6.0,2009.0,15
5044,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,16
5295,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4
5347,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,5
5444,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
5490,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8
5541,GaryBarnidge,CAR,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2010.0,9
5599,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,10
5699,GaryBarnidge,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,12
7191,GaryBarnidge,CAR,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2012.0,8
7228,GaryBarnidge,CAR,1.0,1.0,1.0,13.0,0.0,1.8,1.8,2012.0,9
7282,GaryBarnidge,CAR,1.0,1.0,1.0,8.0,0.0,1.3,1.3,2012.0,10
7358,GaryBarnidge,CAR,1.0,1.0,1.0,24.0,1.0,8.9,8.9,2012.0,12
7483,GaryBarnidge,CAR,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2012.0,14
7525,GaryBarnidge,CAR,1.0,1.0,1.0,20.0,0.0,2.5,2.5,2012.0,15
7682,GaryBarnidge,CLE,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2013.0,1
7878,GaryBarnidge,CLE,1.0,1.0,1.0,2.0,0.0,0.7,0.7,2013.0,5
7923,GaryBarnidge,CLE,1.0,3.0,2.0,6.0,0.0,1.6,1.6,2013.0,6
7986,GaryBarnidge,CLE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,7
8027,GaryBarnidge,CLE,1.0,1.0,1.0,3.0,0.0,0.8,0.8,2013.0,8
8048,GaryBarnidge,CLE,1.0,1.0,1.0,4.0,1.0,6.9,6.9,2013.0,9
8171,GaryBarnidge,CLE,1.0,1.0,1.0,12.0,0.0,1.7,1.7,2013.0,11
8288,GaryBarnidge,CLE,1.0,2.0,2.0,49.0,1.0,11.9,11.9,2013.0,14
8365,GaryBarnidge,CLE,1.0,1.0,1.0,17.0,0.0,2.2,2.2,2013.0,15
8406,GaryBarnidge,CLE,1.0,4.0,2.0,23.0,0.0,3.3,3.3,2013.0,16
8522,GaryBarnidge,CLE,1.0,2.0,1.0,13.0,0.0,1.8,1.8,2014.0,1
8547,GaryBarnidge,CLE,1.0,4.0,4.0,41.0,0.0,6.1,6.1,2014.0,2
8877,GaryBarnidge,CLE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,8
8901,GaryBarnidge,CLE,1.0,4.0,2.0,16.0,0.0,2.6,2.6,2014.0,9
8938,GaryBarnidge,CLE,1.0,4.0,2.0,46.0,0.0,5.6,5.6,2014.0,10
9007,GaryBarnidge,CLE,1.0,5.0,1.0,11.0,0.0,1.6,1.6,2014.0,11
9052,GaryBarnidge,CLE,1.0,3.0,2.0,23.0,0.0,3.3,3.3,2014.0,12
9117,GaryBarnidge,CLE,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2014.0,13
9348,GaryBarnidge,CLE,1.0,5.0,3.0,38.0,0.0,5.3,5.3,2015.0,1
7683,GavinEscobar,DAL,1.0,2.0,1.0,7.0,0.0,1.2,1.2,2013.0,1
7733,GavinEscobar,DAL,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2013.0,2
7750,GavinEscobar,DAL,1.0,2.0,1.0,24.0,1.0,8.9,8.9,2013.0,3
7873,GavinEscobar,DAL,1.0,3.0,1.0,25.0,0.0,3.0,3.0,2013.0,5
8220,GavinEscobar,DAL,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2013.0,12
8307,GavinEscobar,DAL,1.0,2.0,2.0,32.0,0.0,4.2,4.2,2013.0,14
8368,GavinEscobar,DAL,1.0,2.0,1.0,15.0,0.0,2.0,2.0,2013.0,15
8442,GavinEscobar,DAL,1.0,1.0,1.0,17.0,1.0,8.2,8.2,2013.0,17
8628,GavinEscobar,DAL,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2014.0,3
8669,GavinEscobar,DAL,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2014.0,4
8749,GavinEscobar,DAL,1.0,2.0,1.0,2.0,1.0,6.7,6.7,2014.0,6
8778,GavinEscobar,DAL,1.0,3.0,3.0,65.0,2.0,20.0,20.0,2014.0,7
8953,GavinEscobar,DAL,1.0,1.0,1.0,14.0,0.0,1.9,1.9,2014.0,10
9137,GavinEscobar,DAL,1.0,1.0,1.0,6.0,1.0,7.1,7.1,2014.0,14
9341,GavinEscobar,DAL,1.0,2.0,2.0,8.0,1.0,7.8,7.8,2015.0,1
29,GeorgeWrighster,JAC,1.0,4.0,2.0,12.0,0.0,2.2,2.2,2004.0,1
101,GeorgeWrighster,JAC,1.0,6.0,5.0,30.0,1.0,11.5,11.5,2004.0,3
171,GeorgeWrighster,JAC,1.0,3.0,3.0,27.0,0.0,4.2,4.2,2004.0,4
880,GeorgeWrighster,JAC,1.0,1.0,1.0,27.0,0.0,3.2,3.2,2005.0,1
1040,GeorgeWrighster,JAC,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2005.0,4
1059,GeorgeWrighster,JAC,1.0,3.0,2.0,40.0,1.0,11.0,11.0,2005.0,5
1286,GeorgeWrighster,JAC,1.0,2.0,1.0,7.0,0.0,1.2,1.2,2005.0,9
1326,GeorgeWrighster,JAC,1.0,3.0,2.0,10.0,0.0,2.0,2.0,2005.0,10
1458,GeorgeWrighster,JAC,1.0,2.0,2.0,9.0,1.0,7.9,7.9,2005.0,13
1518,GeorgeWrighster,JAC,1.0,5.0,4.0,21.0,0.0,4.1,4.1,2005.0,14
1723,GeorgeWrighster,JAC,1.0,5.0,3.0,20.0,0.0,3.5,3.5,2006.0,1
1768,GeorgeWrighster,JAC,1.0,4.0,3.0,30.0,0.0,4.5,4.5,2006.0,2
1820,GeorgeWrighster,JAC,1.0,7.0,4.0,25.0,0.0,4.5,4.5,2006.0,3
1859,GeorgeWrighster,JAC,1.0,7.0,5.0,53.0,0.0,7.8,7.8,2006.0,4
1905,GeorgeWrighster,JAC,1.0,4.0,2.0,13.0,1.0,8.3,8.3,2006.0,5
2038,GeorgeWrighster,JAC,1.0,3.0,1.0,3.0,0.0,0.8,0.8,2006.0,7
2088,GeorgeWrighster,JAC,1.0,3.0,2.0,4.0,0.0,1.4,1.4,2006.0,8
2108,GeorgeWrighster,JAC,1.0,1.0,1.0,14.0,1.0,7.9,7.9,2006.0,9
2188,GeorgeWrighster,JAC,1.0,4.0,1.0,8.0,0.0,1.3,1.3,2006.0,10
2211,GeorgeWrighster,JAC,1.0,7.0,4.0,54.0,0.0,7.4,7.4,2006.0,11
2272,GeorgeWrighster,JAC,1.0,5.0,3.0,33.0,0.0,4.8,4.8,2006.0,12
2309,GeorgeWrighster,JAC,1.0,1.0,1.0,16.0,1.0,8.1,8.1,2006.0,13
2419,GeorgeWrighster,JAC,1.0,6.0,5.0,27.0,0.0,5.2,5.2,2006.0,15
2476,GeorgeWrighster,JAC,1.0,3.0,2.0,28.0,0.0,3.8,3.8,2006.0,16
2520,GeorgeWrighster,JAC,1.0,4.0,2.0,25.0,0.0,3.5,3.5,2006.0,17
2596,GeorgeWrighster,JAC,1.0,1.0,1.0,3.0,0.0,0.8,0.8,2007.0,1
2633,GeorgeWrighster,JAC,1.0,1.0,1.0,18.0,0.0,2.3,2.3,2007.0,2
2687,GeorgeWrighster,JAC,1.0,2.0,2.0,11.0,0.0,2.1,2.1,2007.0,3
2812,GeorgeWrighster,JAC,1.0,2.0,1.0,1.0,1.0,6.6,6.6,2007.0,6
2888,GeorgeWrighster,JAC,1.0,3.0,1.0,5.0,0.0,1.0,1.0,2007.0,7
2985,GeorgeWrighster,JAC,1.0,1.0,1.0,13.0,0.0,1.8,1.8,2007.0,9
3029,GeorgeWrighster,JAC,1.0,4.0,3.0,13.0,0.0,2.8,2.8,2007.0,10
3064,GeorgeWrighster,JAC,1.0,7.0,5.0,47.0,0.0,7.2,7.2,2007.0,11
3133,GeorgeWrighster,JAC,1.0,3.0,2.0,12.0,0.0,2.2,2.2,2007.0,12
4175,GeorgeWrighster,JAC,1.0,3.0,2.0,35.0,0.0,4.5,4.5,2008.0,16
3473,GijonRobinson,IND,1.0,3.0,2.0,15.0,0.0,2.5,2.5,2008.0,2
3627,GijonRobinson,IND,1.0,2.0,2.0,8.0,0.0,1.8,1.8,2008.0,5
3692,GijonRobinson,IND,1.0,1.0,1.0,2.0,0.0,0.7,0.7,2008.0,6
3836,GijonRobinson,IND,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2008.0,9
4049,GijonRobinson,IND,1.0,1.0,1.0,3.0,0.0,0.8,0.8,2008.0,13
4057,GijonRobinson,IND,1.0,7.0,6.0,69.0,0.0,9.9,9.9,2008.0,14
4144,GijonRobinson,IND,1.0,1.0,1.0,8.0,0.0,1.3,1.3,2008.0,15
4166,GijonRobinson,IND,1.0,4.0,4.0,51.0,0.0,7.1,7.1,2008.0,16
4244,GijonRobinson,IND,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2008.0,17
4294,GijonRobinson,IND,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2009.0,1
4564,GijonRobinson,IND,1.0,3.0,3.0,38.0,0.0,5.3,5.3,2009.0,7
4739,GijonRobinson,IND,1.0,3.0,2.0,6.0,0.0,1.6,1.6,2009.0,10
4940,GijonRobinson,IND,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2009.0,14
4997,GijonRobinson,IND,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2009.0,15
5042,GijonRobinson,IND,1.0,3.0,1.0,2.0,0.0,0.7,0.7,2009.0,16
5593,GijonRobinson,IND,1.0,2.0,1.0,5.0,0.0,1.0,1.0,2010.0,10
5615,GijonRobinson,IND,1.0,1.0,1.0,1.0,1.0,6.6,6.6,2010.0,11
5844,GijonRobinson,IND,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2010.0,15
2591,GregEstandia,JAC,1.0,2.0,1.0,6.0,0.0,1.1,1.1,2007.0,1
2680,GregEstandia,JAC,1.0,1.0,1.0,23.0,0.0,2.8,2.8,2007.0,3
2767,GregEstandia,JAC,1.0,3.0,3.0,38.0,0.0,5.3,5.3,2007.0,5
2846,GregEstandia,JAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
2876,GregEstandia,JAC,1.0,4.0,1.0,22.0,0.0,2.7,2.7,2007.0,7
2918,GregEstandia,JAC,1.0,1.0,1.0,30.0,0.0,3.5,3.5,2007.0,8
3035,GregEstandia,JAC,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2007.0,10
3092,GregEstandia,JAC,1.0,2.0,1.0,8.0,0.0,1.3,1.3,2007.0,11
3599,GregEstandia,JAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
3671,GregEstandia,JAC,1.0,2.0,2.0,26.0,0.0,3.6,3.6,2008.0,6
3829,GregEstandia,JAC,1.0,2.0,1.0,14.0,0.0,1.9,1.9,2008.0,9
3978,GregEstandia,JAC,1.0,2.0,2.0,28.0,0.0,3.8,3.8,2008.0,12
4112,GregEstandia,JAC,1.0,5.0,4.0,36.0,0.0,5.6,5.6,2008.0,15
4235,GregEstandia,JAC,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2008.0,17
4549,GregEstandia,CLE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,6
4582,GregEstandia,CLE,1.0,2.0,2.0,10.0,0.0,2.0,2.0,2009.0,7
4786,GregEstandia,CLE,1.0,3.0,1.0,18.0,0.0,2.3,2.3,2009.0,11
4834,GregEstandia,CLE,1.0,4.0,1.0,17.0,0.0,2.2,2.2,2009.0,12
2677,GregOlsen,CHI,1.0,2.0,2.0,28.0,0.0,3.8,3.8,2007.0,3
2756,GregOlsen,CHI,1.0,7.0,4.0,57.0,1.0,13.7,13.7,2007.0,5
2807,GregOlsen,CHI,1.0,7.0,5.0,63.0,0.0,8.8,8.8,2007.0,6
2865,GregOlsen,CHI,1.0,7.0,4.0,48.0,0.0,6.8,6.8,2007.0,7
2902,GregOlsen,CHI,1.0,7.0,6.0,59.0,1.0,14.9,14.9,2007.0,8
3061,GregOlsen,CHI,1.0,8.0,7.0,43.0,0.0,7.8,7.8,2007.0,11
3137,GregOlsen,CHI,1.0,4.0,1.0,10.0,0.0,1.5,1.5,2007.0,12
3191,GregOlsen,CHI,1.0,3.0,2.0,7.0,0.0,1.7,1.7,2007.0,13
3221,GregOlsen,CHI,1.0,8.0,3.0,31.0,0.0,4.6,4.6,2007.0,14
3276,GregOlsen,CHI,1.0,3.0,2.0,18.0,0.0,2.8,2.8,2007.0,15
3339,GregOlsen,CHI,1.0,2.0,1.0,10.0,0.0,1.5,1.5,2007.0,16
3384,GregOlsen,CHI,1.0,7.0,2.0,17.0,0.0,2.7,2.7,2007.0,17
3420,GregOlsen,CHI,1.0,2.0,2.0,36.0,0.0,4.6,4.6,2008.0,1
3533,GregOlsen,CHI,1.0,3.0,2.0,16.0,0.0,2.6,2.6,2008.0,3
3555,GregOlsen,CHI,1.0,7.0,4.0,35.0,1.0,11.5,11.5,2008.0,4
3607,GregOlsen,CHI,1.0,3.0,3.0,87.0,0.0,10.2,10.2,2008.0,5
3666,GregOlsen,CHI,1.0,8.0,3.0,41.0,0.0,5.6,5.6,2008.0,6
3701,GregOlsen,CHI,1.0,8.0,6.0,74.0,1.0,16.4,16.4,2008.0,7
3827,GregOlsen,CHI,1.0,5.0,2.0,10.0,0.0,2.0,2.0,2008.0,9
3866,GregOlsen,CHI,1.0,5.0,5.0,40.0,0.0,6.5,6.5,2008.0,10
3915,GregOlsen,CHI,1.0,4.0,4.0,45.0,0.0,6.5,6.5,2008.0,11
4043,GregOlsen,CHI,1.0,5.0,1.0,7.0,0.0,1.2,1.2,2008.0,13
4053,GregOlsen,CHI,1.0,5.0,3.0,52.0,1.0,12.7,12.7,2008.0,14
4106,GregOlsen,CHI,1.0,10.0,8.0,45.0,0.0,8.5,8.5,2008.0,15
4157,GregOlsen,CHI,1.0,5.0,5.0,49.0,1.0,13.4,13.4,2008.0,16
4203,GregOlsen,CHI,1.0,8.0,4.0,30.0,1.0,11.0,11.0,2008.0,17
4290,GregOlsen,CHI,1.0,6.0,1.0,8.0,0.0,1.3,1.3,2009.0,1
4323,GregOlsen,CHI,1.0,6.0,3.0,41.0,0.0,5.6,5.6,2009.0,2
4355,GregOlsen,CHI,1.0,6.0,5.0,44.0,1.0,12.9,12.9,2009.0,3
4414,GregOlsen,CHI,1.0,7.0,1.0,1.0,1.0,6.6,6.6,2009.0,4
4505,GregOlsen,CHI,1.0,10.0,5.0,57.0,1.0,14.2,14.2,2009.0,6
4569,GregOlsen,CHI,1.0,5.0,4.0,24.0,0.0,4.4,4.4,2009.0,7
4616,GregOlsen,CHI,1.0,4.0,3.0,40.0,0.0,5.5,5.5,2009.0,8
4650,GregOlsen,CHI,1.0,7.0,5.0,71.0,3.0,27.6,27.6,2009.0,9
4704,GregOlsen,CHI,1.0,10.0,7.0,75.0,0.0,11.0,11.0,2009.0,10
4765,GregOlsen,CHI,1.0,12.0,6.0,42.0,0.0,7.2,7.2,2009.0,11
4815,GregOlsen,CHI,1.0,8.0,7.0,45.0,0.0,8.0,8.0,2009.0,12
4892,GregOlsen,CHI,1.0,3.0,2.0,1.0,0.0,1.1,1.1,2009.0,13
4933,GregOlsen,CHI,1.0,5.0,2.0,14.0,0.0,2.4,2.4,2009.0,14
4990,GregOlsen,CHI,1.0,5.0,1.0,8.0,0.0,1.3,1.3,2009.0,15
5006,GregOlsen,CHI,1.0,6.0,3.0,47.0,1.0,12.2,12.2,2009.0,16
5053,GregOlsen,CHI,1.0,8.0,5.0,94.0,1.0,17.9,17.9,2009.0,17
5127,GregOlsen,CHI,1.0,6.0,4.0,37.0,0.0,3.7,3.7,2010.0,1
5158,GregOlsen,CHI,1.0,1.0,1.0,39.0,1.0,10.4,10.4,2010.0,2
5206,GregOlsen,CHI,1.0,6.0,5.0,64.0,1.0,14.9,14.9,2010.0,3
5269,GregOlsen,CHI,1.0,8.0,5.0,39.0,0.0,6.4,6.4,2010.0,4
5415,GregOlsen,CHI,1.0,6.0,3.0,43.0,0.0,5.8,5.8,2010.0,7
5506,GregOlsen,CHI,1.0,8.0,3.0,29.0,1.0,10.4,10.4,2010.0,9
5558,GregOlsen,CHI,1.0,6.0,3.0,31.0,1.0,10.6,10.6,2010.0,10
5616,GregOlsen,CHI,1.0,6.0,4.0,40.0,0.0,6.0,6.0,2010.0,11
5665,GregOlsen,CHI,1.0,1.0,1.0,9.0,1.0,7.4,7.4,2010.0,12
5791,GregOlsen,CHI,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2010.0,14
5822,GregOlsen,CHI,1.0,4.0,4.0,28.0,0.0,4.8,4.8,2010.0,15
5894,GregOlsen,CHI,1.0,3.0,1.0,5.0,0.0,1.0,1.0,2010.0,16
5921,GregOlsen,CHI,1.0,6.0,5.0,29.0,0.0,5.4,5.4,2010.0,17
5964,GregOlsen,CAR,1.0,6.0,4.0,78.0,0.0,9.8,9.8,2011.0,1
6021,GregOlsen,CAR,1.0,4.0,1.0,34.0,0.0,3.9,3.9,2011.0,2
6057,GregOlsen,CAR,1.0,10.0,7.0,57.0,1.0,15.2,15.2,2011.0,3
6107,GregOlsen,CAR,1.0,7.0,5.0,50.0,1.0,13.5,13.5,2011.0,4
6160,GregOlsen,CAR,1.0,5.0,3.0,21.0,1.0,9.6,9.6,2011.0,5
6215,GregOlsen,CAR,1.0,10.0,5.0,42.0,0.0,6.7,6.7,2011.0,6
6293,GregOlsen,CAR,1.0,3.0,1.0,4.0,0.0,0.9,0.9,2011.0,7
6302,GregOlsen,CAR,1.0,7.0,4.0,73.0,1.0,15.3,15.3,2011.0,8
6425,GregOlsen,CAR,1.0,11.0,4.0,45.0,0.0,4.5,4.5,2011.0,10
6475,GregOlsen,CAR,1.0,9.0,3.0,23.0,0.0,3.8,3.8,2011.0,11
6525,GregOlsen,CAR,1.0,3.0,3.0,24.0,0.0,3.9,3.9,2011.0,12
6587,GregOlsen,CAR,1.0,4.0,1.0,21.0,0.0,2.6,2.6,2011.0,13
6606,GregOlsen,CAR,1.0,6.0,2.0,53.0,1.0,12.3,12.3,2011.0,14
6686,GregOlsen,CAR,1.0,2.0,2.0,15.0,0.0,2.5,2.5,2011.0,15
6819,GregOlsen,CAR,1.0,7.0,6.0,56.0,0.0,8.6,8.6,2012.0,1
6895,GregOlsen,CAR,1.0,3.0,1.0,13.0,0.0,1.8,1.8,2012.0,2
6908,GregOlsen,CAR,1.0,14.0,7.0,98.0,0.0,13.3,13.3,2012.0,3
6952,GregOlsen,CAR,1.0,7.0,6.0,89.0,1.0,17.9,17.9,2012.0,4
7021,GregOlsen,CAR,1.0,3.0,2.0,37.0,0.0,4.7,4.7,2012.0,5
7115,GregOlsen,CAR,1.0,5.0,4.0,31.0,0.0,5.1,5.1,2012.0,7
7175,GregOlsen,CAR,1.0,5.0,3.0,23.0,0.0,3.8,3.8,2012.0,8
7209,GregOlsen,CAR,1.0,9.0,5.0,48.0,0.0,7.3,7.3,2012.0,9
7248,GregOlsen,CAR,1.0,10.0,9.0,102.0,2.0,26.7,26.7,2012.0,10
7314,GregOlsen,CAR,1.0,6.0,2.0,42.0,0.0,5.2,5.2,2012.0,11
7367,GregOlsen,CAR,1.0,5.0,4.0,50.0,0.0,7.0,7.0,2012.0,12
7402,GregOlsen,CAR,1.0,4.0,1.0,47.0,1.0,11.2,11.2,2012.0,13
7444,GregOlsen,CAR,1.0,5.0,4.0,55.0,1.0,13.5,13.5,2012.0,14
7509,GregOlsen,CAR,1.0,9.0,5.0,56.0,0.0,8.1,8.1,2012.0,15
7549,GregOlsen,CAR,1.0,7.0,6.0,53.0,0.0,8.3,8.3,2012.0,16
7608,GregOlsen,CAR,1.0,5.0,4.0,43.0,0.0,6.3,6.3,2012.0,17
7659,GregOlsen,CAR,1.0,10.0,5.0,56.0,0.0,8.1,8.1,2013.0,1
7695,GregOlsen,CAR,1.0,8.0,7.0,84.0,1.0,17.9,17.9,2013.0,2
