,Name,Team,Games,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
5338,CraigStevens,TEN,1.0,1.0,1.0,11.0,0.0,1.1,1.1,2010.0,5
5455,CraigStevens,TEN,1.0,2.0,2.0,29.0,1.0,8.9,8.9,2010.0,8
5734,CraigStevens,TEN,1.0,3.0,1.0,19.0,0.0,1.9,1.9,2010.0,13
5759,CraigStevens,TEN,1.0,4.0,3.0,20.0,1.0,8.0,8.0,2010.0,14
5998,CraigStevens,TEN,1.0,3.0,1.0,2.0,0.0,0.2,0.2,2011.0,1
6049,CraigStevens,TEN,1.0,1.0,1.0,1.0,0.0,0.1,0.1,2011.0,2
6069,CraigStevens,TEN,1.0,1.0,1.0,58.0,0.0,5.8,5.8,2011.0,3
6114,CraigStevens,TEN,1.0,1.0,1.0,12.0,1.0,7.2,7.2,2011.0,4
6285,CraigStevens,TEN,1.0,1.0,1.0,11.0,0.0,1.1,1.1,2011.0,7
6377,CraigStevens,TEN,1.0,1.0,1.0,25.0,0.0,2.5,2.5,2011.0,9
6625,CraigStevens,TEN,1.0,3.0,1.0,31.0,0.0,3.1,3.1,2011.0,14
6694,CraigStevens,TEN,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2011.0,15
6733,CraigStevens,TEN,1.0,2.0,1.0,17.0,0.0,1.7,1.7,2011.0,16
6872,CraigStevens,TEN,1.0,1.0,1.0,46.0,0.0,4.6,4.6,2012.0,2
6913,CraigStevens,TEN,1.0,7.0,5.0,63.0,0.0,6.3,6.3,2012.0,3
6957,CraigStevens,TEN,1.0,2.0,2.0,24.0,1.0,8.4,8.4,2012.0,4
7032,CraigStevens,TEN,1.0,4.0,2.0,14.0,0.0,1.4,1.4,2012.0,5
7099,CraigStevens,TEN,1.0,2.0,1.0,4.0,0.0,0.4,0.4,2012.0,6
7124,CraigStevens,TEN,1.0,1.0,1.0,17.0,0.0,1.7,1.7,2012.0,7
7185,CraigStevens,TEN,1.0,3.0,2.0,15.0,0.0,1.5,1.5,2012.0,8
7220,CraigStevens,TEN,1.0,3.0,2.0,26.0,0.0,2.6,2.6,2012.0,9
7283,CraigStevens,TEN,1.0,2.0,1.0,7.0,0.0,0.7,0.7,2012.0,10
7387,CraigStevens,TEN,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2012.0,12
7472,CraigStevens,TEN,1.0,1.0,1.0,19.0,0.0,1.9,1.9,2012.0,14
7526,CraigStevens,TEN,1.0,3.0,2.0,16.0,0.0,1.6,1.6,2012.0,15
7587,CraigStevens,TEN,1.0,2.0,1.0,7.0,0.0,0.7,0.7,2012.0,16
8077,CraigStevens,TEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,9
8120,CraigStevens,TEN,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2013.0,10
8605,CraigStevens,TEN,1.0,2.0,2.0,26.0,0.0,2.6,2.6,2014.0,3
8765,CrockettGillmore,BAL,1.0,2.0,2.0,16.0,0.0,1.6,1.6,2014.0,6
8815,CrockettGillmore,BAL,1.0,1.0,1.0,13.0,0.0,1.3,1.3,2014.0,7
8858,CrockettGillmore,BAL,1.0,2.0,2.0,23.0,0.0,2.3,2.3,2014.0,8
8892,CrockettGillmore,BAL,1.0,2.0,1.0,1.0,1.0,6.1,6.1,2014.0,9
8968,CrockettGillmore,BAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,10
9189,CrockettGillmore,BAL,1.0,3.0,2.0,37.0,0.0,3.7,3.7,2014.0,15
9263,CrockettGillmore,BAL,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2014.0,16
9307,CrockettGillmore,BAL,1.0,2.0,1.0,22.0,0.0,2.2,2.2,2014.0,17
6184,DJWilliams,GB,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2011.0,5
6799,DJWilliams,GB,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2011.0,17
6941,DJWilliams,GB,1.0,2.0,1.0,11.0,0.0,1.1,1.1,2012.0,3
7029,DJWilliams,GB,1.0,4.0,2.0,20.0,0.0,2.0,2.0,2012.0,5
7571,DJWilliams,GB,1.0,3.0,3.0,20.0,0.0,2.0,2.0,2012.0,16
7888,DJWilliams,JAC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2013.0,5
9,DallasClark,IND,1.0,4.0,1.0,64.0,0.0,6.4,6.4,2004.0,1
98,DallasClark,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,2
143,DallasClark,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,3
199,DallasClark,IND,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2004.0,4
213,DallasClark,IND,1.0,3.0,1.0,4.0,1.0,6.4,6.4,2004.0,5
305,DallasClark,IND,1.0,3.0,3.0,36.0,1.0,9.6,9.6,2004.0,7
354,DallasClark,IND,1.0,3.0,3.0,88.0,0.0,8.8,8.8,2004.0,8
408,DallasClark,IND,1.0,4.0,3.0,38.0,1.0,9.8,9.8,2004.0,9
451,DallasClark,IND,1.0,3.0,3.0,102.0,2.0,22.2,22.2,2004.0,10
529,DallasClark,IND,1.0,4.0,3.0,19.0,0.0,1.9,1.9,2004.0,11
586,DallasClark,IND,1.0,2.0,1.0,6.0,0.0,0.6,0.6,2004.0,12
670,DallasClark,IND,1.0,2.0,2.0,26.0,0.0,2.6,2.6,2004.0,14
732,DallasClark,IND,1.0,2.0,1.0,13.0,0.0,1.3,1.3,2004.0,15
772,DallasClark,IND,1.0,6.0,3.0,23.0,0.0,2.3,2.3,2004.0,16
941,DallasClark,IND,1.0,3.0,1.0,4.0,0.0,0.4,0.4,2005.0,2
969,DallasClark,IND,1.0,4.0,2.0,14.0,0.0,1.4,1.4,2005.0,3
1013,DallasClark,IND,1.0,6.0,4.0,47.0,0.0,4.7,4.7,2005.0,4
1070,DallasClark,IND,1.0,3.0,3.0,36.0,0.0,3.6,3.6,2005.0,5
1116,DallasClark,IND,1.0,4.0,3.0,31.0,0.0,3.1,3.1,2005.0,6
1152,DallasClark,IND,1.0,3.0,3.0,51.0,1.0,11.1,11.1,2005.0,7
1289,DallasClark,IND,1.0,3.0,1.0,4.0,0.0,0.4,0.4,2005.0,9
1303,DallasClark,IND,1.0,2.0,2.0,18.0,1.0,7.8,7.8,2005.0,10
1350,DallasClark,IND,1.0,8.0,6.0,125.0,1.0,18.5,18.5,2005.0,11
1430,DallasClark,IND,1.0,3.0,2.0,19.0,0.0,1.9,1.9,2005.0,12
1468,DallasClark,IND,1.0,2.0,2.0,37.0,0.0,3.7,3.7,2005.0,13
1532,DallasClark,IND,1.0,2.0,2.0,14.0,0.0,1.4,1.4,2005.0,14
1555,DallasClark,IND,1.0,6.0,3.0,45.0,1.0,10.5,10.5,2005.0,15
1612,DallasClark,IND,1.0,3.0,3.0,43.0,0.0,4.3,4.3,2005.0,16
1697,DallasClark,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
1705,DallasClark,IND,1.0,5.0,3.0,39.0,1.0,9.9,9.9,2006.0,1
1775,DallasClark,IND,1.0,5.0,3.0,26.0,0.0,2.6,2.6,2006.0,2
1804,DallasClark,IND,1.0,4.0,1.0,30.0,1.0,9.0,9.0,2006.0,3
1878,DallasClark,IND,1.0,4.0,2.0,14.0,0.0,1.4,1.4,2006.0,4
1926,DallasClark,IND,1.0,2.0,2.0,15.0,0.0,1.5,1.5,2006.0,5
2004,DallasClark,IND,1.0,4.0,2.0,41.0,1.0,10.1,10.1,2006.0,7
2060,DallasClark,IND,1.0,9.0,6.0,68.0,0.0,6.8,6.8,2006.0,8
2114,DallasClark,IND,1.0,5.0,2.0,42.0,0.0,4.2,4.2,2006.0,9
2172,DallasClark,IND,1.0,5.0,3.0,28.0,0.0,2.8,2.8,2006.0,10
2210,DallasClark,IND,1.0,6.0,1.0,4.0,1.0,6.4,6.4,2006.0,11
2296,DallasClark,IND,1.0,1.0,1.0,4.0,0.0,0.4,0.4,2006.0,12
2510,DallasClark,IND,1.0,8.0,4.0,56.0,0.0,5.6,5.6,2006.0,17
2557,DallasClark,IND,1.0,5.0,2.0,48.0,0.0,6.2,6.2,2007.0,1
2603,DallasClark,IND,1.0,9.0,7.0,69.0,1.0,12.9,12.9,2007.0,2
2652,DallasClark,IND,1.0,6.0,4.0,58.0,1.0,11.8,11.8,2007.0,3
2700,DallasClark,IND,1.0,10.0,6.0,76.0,2.0,19.6,19.6,2007.0,4
2756,DallasClark,IND,1.0,8.0,7.0,49.0,1.0,10.9,10.9,2007.0,5
2852,DallasClark,IND,1.0,6.0,4.0,66.0,1.0,12.6,12.6,2007.0,7
2920,DallasClark,IND,1.0,7.0,2.0,22.0,0.0,2.2,2.2,2007.0,8
2974,DallasClark,IND,1.0,4.0,2.0,15.0,0.0,1.5,1.5,2007.0,9
3087,DallasClark,IND,1.0,10.0,3.0,15.0,0.0,1.5,1.5,2007.0,11
3106,DallasClark,IND,1.0,6.0,5.0,49.0,1.0,10.9,10.9,2007.0,12
3150,DallasClark,IND,1.0,10.0,7.0,60.0,2.0,18.0,18.0,2007.0,13
3231,DallasClark,IND,1.0,3.0,1.0,15.0,0.0,1.5,1.5,2007.0,14
3284,DallasClark,IND,1.0,7.0,1.0,9.0,0.0,0.9,0.9,2007.0,15
3300,DallasClark,IND,1.0,7.0,6.0,60.0,2.0,19.5,19.5,2007.0,16
3394,DallasClark,IND,1.0,1.0,1.0,5.0,0.0,0.5,0.5,2007.0,17
3438,DallasClark,IND,1.0,1.0,1.0,8.0,0.0,0.8,0.8,2008.0,1
3515,DallasClark,IND,1.0,5.0,4.0,47.0,0.0,4.7,4.7,2008.0,3
3607,DallasClark,IND,1.0,8.0,5.0,81.0,0.0,8.1,8.1,2008.0,5
3674,DallasClark,IND,1.0,2.0,2.0,17.0,0.0,1.7,1.7,2008.0,6
3707,DallasClark,IND,1.0,10.0,8.0,81.0,0.0,8.1,8.1,2008.0,7
3750,DallasClark,IND,1.0,12.0,7.0,94.0,2.0,21.4,21.4,2008.0,8
3810,DallasClark,IND,1.0,6.0,4.0,63.0,0.0,6.3,6.3,2008.0,9
3859,DallasClark,IND,1.0,8.0,3.0,24.0,1.0,8.4,8.4,2008.0,10
3914,DallasClark,IND,1.0,9.0,5.0,44.0,0.0,4.4,4.4,2008.0,11
3972,DallasClark,IND,1.0,7.0,6.0,30.0,0.0,3.0,3.0,2008.0,12
4024,DallasClark,IND,1.0,3.0,2.0,24.0,0.0,2.4,2.4,2008.0,13
4056,DallasClark,IND,1.0,5.0,4.0,29.0,1.0,8.9,8.9,2008.0,14
4100,DallasClark,IND,1.0,13.0,12.0,142.0,1.0,20.2,20.2,2008.0,15
4152,DallasClark,IND,1.0,10.0,8.0,105.0,1.0,16.5,16.5,2008.0,16
4207,DallasClark,IND,1.0,8.0,6.0,59.0,0.0,5.9,5.9,2008.0,17
4274,DallasClark,IND,1.0,6.0,4.0,39.0,0.0,3.9,3.9,2009.0,1
4300,DallasClark,IND,1.0,8.0,7.0,183.0,1.0,24.3,24.3,2009.0,2
4353,DallasClark,IND,1.0,9.0,7.0,62.0,1.0,12.9,12.9,2009.0,3
4409,DallasClark,IND,1.0,10.0,8.0,80.0,0.0,8.0,8.0,2009.0,4
4456,DallasClark,IND,1.0,9.0,9.0,77.0,0.0,7.7,7.7,2009.0,5
4555,DallasClark,IND,1.0,5.0,3.0,44.0,1.0,10.4,10.4,2009.0,7
4604,DallasClark,IND,1.0,10.0,8.0,99.0,0.0,9.9,9.9,2009.0,8
4652,DallasClark,IND,1.0,16.0,14.0,119.0,0.0,12.3,12.3,2009.0,9
4710,DallasClark,IND,1.0,5.0,4.0,65.0,0.0,6.5,6.5,2009.0,10
4764,DallasClark,IND,1.0,3.0,1.0,3.0,1.0,6.3,6.3,2009.0,11
4802,DallasClark,IND,1.0,10.0,9.0,63.0,1.0,12.3,12.3,2009.0,12
4873,DallasClark,IND,1.0,6.0,3.0,25.0,0.0,2.5,2.5,2009.0,13
4900,DallasClark,IND,1.0,9.0,5.0,43.0,3.0,22.3,22.3,2009.0,14
4950,DallasClark,IND,1.0,11.0,7.0,95.0,2.0,21.5,21.5,2009.0,15
5015,DallasClark,IND,1.0,7.0,4.0,57.0,0.0,5.7,5.7,2009.0,16
5066,DallasClark,IND,1.0,8.0,7.0,52.0,0.0,5.2,5.2,2009.0,17
5101,DallasClark,IND,1.0,13.0,11.0,80.0,1.0,14.0,14.0,2010.0,1
5152,DallasClark,IND,1.0,7.0,5.0,83.0,1.0,14.3,14.3,2010.0,2
5220,DallasClark,IND,1.0,7.0,5.0,44.0,0.0,4.4,4.4,2010.0,3
5254,DallasClark,IND,1.0,11.0,7.0,68.0,1.0,12.8,12.8,2010.0,4
5325,DallasClark,IND,1.0,6.0,3.0,20.0,0.0,2.0,2.0,2010.0,5
5364,DallasClark,IND,1.0,9.0,6.0,52.0,0.0,5.2,5.2,2010.0,6
5977,DallasClark,IND,1.0,5.0,4.0,39.0,0.0,3.9,3.9,2011.0,1
6009,DallasClark,IND,1.0,8.0,4.0,32.0,1.0,9.2,9.2,2011.0,2
6087,DallasClark,IND,1.0,6.0,2.0,12.0,0.0,1.2,1.2,2011.0,3
6117,DallasClark,IND,1.0,4.0,3.0,46.0,0.0,4.6,4.6,2011.0,4
6182,DallasClark,IND,1.0,5.0,1.0,7.0,0.0,0.7,0.7,2011.0,5
6202,DallasClark,IND,1.0,7.0,6.0,53.0,1.0,11.3,11.3,2011.0,6
6298,DallasClark,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,7
6308,DallasClark,IND,1.0,10.0,6.0,77.0,0.0,7.7,7.7,2011.0,8
6380,DallasClark,IND,1.0,5.0,2.0,21.0,0.0,2.1,2.1,2011.0,9
6635,DallasClark,IND,1.0,6.0,1.0,12.0,0.0,1.2,1.2,2011.0,14
6770,DallasClark,IND,1.0,9.0,5.0,53.0,0.0,5.3,5.3,2011.0,17
6826,DallasClark,TB,1.0,1.0,1.0,33.0,0.0,3.3,3.3,2012.0,1
6874,DallasClark,TB,1.0,5.0,4.0,33.0,0.0,3.3,3.3,2012.0,2
6989,DallasClark,TB,1.0,4.0,3.0,15.0,0.0,1.5,1.5,2012.0,4
7104,DallasClark,TB,1.0,6.0,5.0,51.0,1.0,11.1,11.1,2012.0,7
7165,DallasClark,TB,1.0,3.0,3.0,40.0,0.0,4.0,4.0,2012.0,8
7221,DallasClark,TB,1.0,5.0,2.0,22.0,0.0,2.2,2.2,2012.0,9
7258,DallasClark,TB,1.0,1.0,1.0,3.0,1.0,6.3,6.3,2012.0,10
7302,DallasClark,TB,1.0,11.0,7.0,58.0,1.0,11.8,11.8,2012.0,11
7360,DallasClark,TB,1.0,4.0,4.0,65.0,0.0,6.5,6.5,2012.0,12
7406,DallasClark,TB,1.0,5.0,3.0,21.0,1.0,8.1,8.1,2012.0,13
7471,DallasClark,TB,1.0,5.0,1.0,19.0,0.0,1.9,1.9,2012.0,14
7512,DallasClark,TB,1.0,12.0,8.0,42.0,0.0,4.2,4.2,2012.0,15
7563,DallasClark,TB,1.0,7.0,4.0,33.0,0.0,3.3,3.3,2012.0,16
7638,DallasClark,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,17
7655,DallasClark,BAL,1.0,12.0,7.0,87.0,0.0,8.7,8.7,2013.0,1
7734,DallasClark,BAL,1.0,1.0,1.0,8.0,0.0,0.8,0.8,2013.0,2
7760,DallasClark,BAL,1.0,7.0,4.0,46.0,0.0,4.6,4.6,2013.0,3
7822,DallasClark,BAL,1.0,9.0,4.0,34.0,0.0,3.4,3.4,2013.0,4
7892,DallasClark,BAL,1.0,6.0,4.0,81.0,1.0,14.1,14.1,2013.0,6
7947,DallasClark,BAL,1.0,4.0,3.0,9.0,1.0,6.9,6.9,2013.0,7
8064,DallasClark,BAL,1.0,1.0,1.0,14.0,0.0,1.4,1.4,2013.0,9
8091,DallasClark,BAL,1.0,2.0,1.0,1.0,1.0,6.1,6.1,2013.0,10
8157,DallasClark,BAL,1.0,4.0,2.0,31.0,0.0,3.1,3.1,2013.0,11
8208,DallasClark,BAL,1.0,4.0,3.0,24.0,0.0,2.4,2.4,2013.0,12
8266,DallasClark,BAL,1.0,2.0,1.0,8.0,0.0,0.8,0.8,2013.0,13
45,DanCampbell,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1
91,DanCampbell,DAL,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2004.0,2
130,DanCampbell,DAL,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2004.0,3
990,DanCampbell,DAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2005.0,3
1134,DanCampbell,DAL,1.0,1.0,1.0,5.0,0.0,0.5,0.5,2005.0,6
1197,DanCampbell,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,7
1244,DanCampbell,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,8
1323,DanCampbell,DAL,1.0,1.0,1.0,18.0,0.0,1.8,1.8,2005.0,10
1396,DanCampbell,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,11
1509,DanCampbell,DAL,1.0,2.0,1.0,1.0,1.0,6.1,6.1,2005.0,14
1592,DanCampbell,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,15
1696,DanCampbell,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
1717,DanCampbell,DET,1.0,1.0,1.0,30.0,0.0,3.0,3.0,2006.0,1
1778,DanCampbell,DET,1.0,1.0,1.0,23.0,0.0,2.3,2.3,2006.0,2
1814,DanCampbell,DET,1.0,3.0,3.0,53.0,0.0,5.3,5.3,2006.0,3
1893,DanCampbell,DET,1.0,1.0,1.0,2.0,0.0,0.2,0.2,2006.0,4
1905,DanCampbell,DET,1.0,2.0,1.0,12.0,1.0,7.2,7.2,2006.0,5
1992,DanCampbell,DET,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
2025,DanCampbell,DET,1.0,2.0,1.0,22.0,0.0,2.2,2.2,2006.0,7
2119,DanCampbell,DET,1.0,2.0,2.0,27.0,0.0,2.7,2.7,2006.0,9
2152,DanCampbell,DET,1.0,3.0,2.0,32.0,1.0,9.2,9.2,2006.0,10
2225,DanCampbell,DET,1.0,2.0,2.0,19.0,0.0,1.9,1.9,2006.0,11
2260,DanCampbell,DET,1.0,3.0,2.0,6.0,1.0,6.6,6.6,2006.0,12
2324,DanCampbell,DET,1.0,4.0,1.0,21.0,0.0,2.1,2.1,2006.0,13
2365,DanCampbell,DET,1.0,2.0,2.0,30.0,0.0,3.0,3.0,2006.0,14
2455,DanCampbell,DET,1.0,3.0,2.0,31.0,1.0,9.1,9.1,2006.0,16
2597,DanCampbell,DET,1.0,1.0,1.0,1.0,0.0,0.1,0.1,2007.0,1
3425,DanCampbell,DET,1.0,1.0,1.0,21.0,0.0,2.1,2.1,2008.0,1
4946,DanGronkowski,DET,1.0,3.0,1.0,4.0,0.0,0.4,0.4,2009.0,14
5149,DanGronkowski,DEN,1.0,1.0,1.0,2.0,0.0,0.2,0.2,2010.0,1
5340,DanGronkowski,DEN,1.0,2.0,1.0,9.0,0.0,0.9,0.9,2010.0,5
5468,DanGronkowski,DEN,1.0,3.0,3.0,29.0,0.0,2.9,2.9,2010.0,8
5688,DanGronkowski,DEN,1.0,1.0,1.0,13.0,0.0,1.3,1.3,2010.0,12
5740,DanGronkowski,DEN,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2010.0,13
2587,DanielCoats,CIN,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2007.0,1
2689,DanielCoats,CIN,1.0,1.0,1.0,10.0,0.0,1.0,1.0,2007.0,3
2745,DanielCoats,CIN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,4
2842,DanielCoats,CIN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
2896,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,7
2946,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,8
2972,DanielCoats,CIN,1.0,3.0,3.0,24.0,0.0,2.4,2.4,2007.0,9
3041,DanielCoats,CIN,1.0,2.0,1.0,6.0,0.0,0.6,0.6,2007.0,10
3138,DanielCoats,CIN,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2007.0,12
3272,DanielCoats,CIN,1.0,1.0,1.0,25.0,0.0,2.5,2.5,2007.0,15
3369,DanielCoats,CIN,1.0,3.0,3.0,38.0,0.0,3.8,3.8,2007.0,17
3495,DanielCoats,CIN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,2
3591,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
3626,DanielCoats,CIN,1.0,1.0,1.0,11.0,0.0,1.1,1.1,2008.0,5
3699,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
3746,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,7
3799,DanielCoats,CIN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,8
3843,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,9
4141,DanielCoats,CIN,1.0,1.0,1.0,8.0,0.0,0.8,0.8,2008.0,15
4199,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
4281,DanielCoats,CIN,1.0,2.0,1.0,16.0,0.0,1.6,1.6,2009.0,1
4329,DanielCoats,CIN,1.0,4.0,2.0,26.0,0.0,2.6,2.6,2009.0,2
4391,DanielCoats,CIN,1.0,1.0,1.0,8.0,0.0,0.8,0.8,2009.0,3
4420,DanielCoats,CIN,1.0,6.0,4.0,36.0,0.0,3.6,3.6,2009.0,4
4497,DanielCoats,CIN,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2009.0,5
4518,DanielCoats,CIN,1.0,6.0,4.0,32.0,0.0,3.2,3.2,2009.0,6
4593,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,7
4690,DanielCoats,CIN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,9
4798,DanielCoats,CIN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,11
4935,DanielCoats,CIN,1.0,3.0,2.0,13.0,0.0,1.3,1.3,2009.0,14
5038,DanielCoats,CIN,1.0,1.0,1.0,7.0,0.0,0.7,0.7,2009.0,16
5088,DanielCoats,CIN,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2009.0,17
5297,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4
5449,DanielCoats,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
3849,DanielFells,STL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,9
3980,DanielFells,STL,1.0,1.0,1.0,26.0,0.0,2.6,2.6,2008.0,12
4029,DanielFells,STL,1.0,3.0,3.0,18.0,0.0,1.8,1.8,2008.0,13
4077,DanielFells,STL,1.0,2.0,2.0,25.0,0.0,2.5,2.5,2008.0,14
4184,DanielFells,STL,1.0,1.0,1.0,12.0,0.0,1.2,1.2,2008.0,16
4288,DanielFells,STL,1.0,1.0,1.0,9.0,0.0,0.9,0.9,2009.0,1
4352,DanielFells,STL,1.0,5.0,2.0,35.0,2.0,15.5,15.5,2009.0,3
4436,DanielFells,STL,1.0,3.0,1.0,17.0,0.0,1.7,1.7,2009.0,4
4463,DanielFells,STL,1.0,6.0,5.0,45.0,0.0,4.5,4.5,2009.0,5
4526,DanielFells,STL,1.0,4.0,2.0,11.0,0.0,1.1,1.1,2009.0,6
4586,DanielFells,STL,1.0,2.0,1.0,7.0,0.0,0.7,0.7,2009.0,7
4605,DanielFells,STL,1.0,3.0,1.0,36.0,1.0,9.6,9.6,2009.0,8
4715,DanielFells,STL,1.0,3.0,3.0,51.0,0.0,5.1,5.1,2009.0,10
4824,DanielFells,STL,1.0,3.0,1.0,25.0,0.0,2.5,2.5,2009.0,12
4920,DanielFells,STL,1.0,3.0,3.0,32.0,0.0,3.2,3.2,2009.0,14
4995,DanielFells,STL,1.0,1.0,1.0,5.0,0.0,0.5,0.5,2009.0,15
5130,DanielFells,STL,1.0,5.0,4.0,15.0,0.0,1.5,1.5,2010.0,1
5172,DanielFells,STL,1.0,2.0,1.0,36.0,0.0,3.6,3.6,2010.0,2
5213,DanielFells,STL,1.0,4.0,3.0,22.0,1.0,8.2,8.2,2010.0,3
5270,DanielFells,STL,1.0,4.0,3.0,35.0,0.0,3.5,3.5,2010.0,4
5320,DanielFells,STL,1.0,6.0,3.0,32.0,0.0,3.2,3.2,2010.0,5
5389,DanielFells,STL,1.0,2.0,1.0,8.0,0.0,0.8,0.8,2010.0,6
5438,DanielFells,STL,1.0,2.0,1.0,5.0,0.0,0.5,0.5,2010.0,7
5454,DanielFells,STL,1.0,7.0,4.0,35.0,1.0,9.5,9.5,2010.0,8
5586,DanielFells,STL,1.0,4.0,2.0,11.0,0.0,1.1,1.1,2010.0,10
5637,DanielFells,STL,1.0,2.0,1.0,11.0,0.0,1.1,1.1,2010.0,11
5682,DanielFells,STL,1.0,3.0,2.0,23.0,0.0,2.3,2.3,2010.0,12
5736,DanielFells,STL,1.0,4.0,3.0,18.0,0.0,1.8,1.8,2010.0,13
5771,DanielFells,STL,1.0,3.0,3.0,26.0,0.0,2.6,2.6,2010.0,14
5814,DanielFells,STL,1.0,8.0,4.0,47.0,0.0,4.7,4.7,2010.0,15
5875,DanielFells,STL,1.0,4.0,3.0,28.0,0.0,2.8,2.8,2010.0,16
5920,DanielFells,STL,1.0,5.0,3.0,39.0,0.0,3.9,3.9,2010.0,17
5979,DanielFells,DEN,1.0,6.0,3.0,32.0,0.0,3.2,3.2,2011.0,1
6035,DanielFells,DEN,1.0,2.0,1.0,9.0,0.0,0.9,0.9,2011.0,2
6074,DanielFells,DEN,1.0,4.0,2.0,42.0,0.0,4.2,4.2,2011.0,3
6111,DanielFells,DEN,1.0,3.0,2.0,29.0,1.0,8.9,8.9,2011.0,4
6167,DanielFells,DEN,1.0,4.0,3.0,47.0,0.0,4.7,4.7,2011.0,5
6257,DanielFells,DEN,1.0,4.0,2.0,31.0,1.0,9.1,9.1,2011.0,7
6340,DanielFells,DEN,1.0,1.0,1.0,5.0,0.0,0.5,0.5,2011.0,8
6394,DanielFells,DEN,1.0,1.0,1.0,6.0,0.0,0.6,0.6,2011.0,9
6499,DanielFells,DEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011.0,11
6535,DanielFells,DEN,1.0,1.0,1.0,19.0,0.0,1.9,1.9,2011.0,12
6707,DanielFells,DEN,1.0,2.0,2.0,22.0,1.0,8.2,8.2,2011.0,16
6784,DanielFells,DEN,1.0,1.0,1.0,14.0,0.0,1.4,1.4,2011.0,17
6983,DanielFells,NE,1.0,2.0,1.0,18.0,0.0,1.8,1.8,2012.0,4
7045,DanielFells,NE,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2012.0,5
7072,DanielFells,NE,1.0,2.0,1.0,35.0,0.0,3.5,3.5,2012.0,6
7379,DanielFells,NE,1.0,2.0,1.0,24.0,0.0,2.4,2.4,2012.0,12
7440,DanielFells,NE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,13
7584,DanielFells,NE,1.0,1.0,1.0,8.0,0.0,0.8,0.8,2012.0,16
8543,DanielFells,NYG,1.0,1.0,1.0,1.0,1.0,6.1,6.1,2014.0,2
8588,DanielFells,NYG,1.0,2.0,2.0,22.0,1.0,8.2,8.2,2014.0,3
