,Name,Team,Games,Targets,Rec,RecYards,RecTD,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
18068,DannyAmendola,NE,1.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,3.3,3.3,2014.0,11
18192,DannyAmendola,NE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,12
18375,DannyAmendola,NE,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,3.7,3.7,2014.0,14
18485,DannyAmendola,NE,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2014.0,15
18521,DannyAmendola,NE,1.0,11.0,8.0,63.0,0.0,0.0,0.0,0.0,14.3,14.3,2014.0,16
18649,DannyAmendola,NE,1.0,7.0,4.0,24.0,0.0,0.0,0.0,0.0,6.4,6.4,2014.0,17
79,DanteHall,KC,1.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,3.7,3.7,2004.0,1
193,DanteHall,KC,1.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0,1.5,1.5,2004.0,2
237,DanteHall,KC,1.0,6.0,5.0,32.0,0.0,3.0,22.0,0.0,10.4,10.4,2004.0,3
359,DanteHall,KC,1.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,4.4,4.4,2004.0,4
588,DanteHall,KC,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2004.0,6
647,DanteHall,KC,1.0,4.0,2.0,27.0,0.0,2.0,13.0,0.0,6.0,6.0,2004.0,7
754,DanteHall,KC,1.0,4.0,3.0,43.0,0.0,0.0,0.0,0.0,7.3,7.3,2004.0,8
898,DanteHall,KC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
977,DanteHall,KC,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2004.0,10
1054,DanteHall,KC,1.0,4.0,3.0,32.0,0.0,0.0,0.0,0.0,6.2,6.2,2004.0,11
1194,DanteHall,KC,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2004.0,12
1398,DanteHall,KC,1.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.8,0.8,2004.0,14
1475,DanteHall,KC,1.0,4.0,2.0,17.0,0.0,1.0,6.0,0.0,4.3,4.3,2004.0,15
1574,DanteHall,KC,1.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,3.4,3.4,2004.0,16
1792,DanteHall,KC,1.0,3.0,1.0,8.0,0.0,1.0,0.0,0.0,1.8,1.8,2005.0,1
1963,DanteHall,KC,1.0,7.0,3.0,18.0,0.0,0.0,0.0,0.0,4.8,4.8,2005.0,3
2020,DanteHall,KC,1.0,4.0,4.0,45.0,1.0,0.0,0.0,0.0,14.5,14.5,2005.0,4
2266,DanteHall,KC,1.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,3.5,3.5,2005.0,6
2344,DanteHall,KC,1.0,4.0,3.0,39.0,0.0,0.0,0.0,0.0,6.9,6.9,2005.0,7
2464,DanteHall,KC,1.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,3.6,2005.0,8
2549,DanteHall,KC,1.0,5.0,3.0,24.0,0.0,1.0,7.0,0.0,6.1,6.1,2005.0,9
2662,DanteHall,KC,1.0,3.0,2.0,19.0,0.0,1.0,-1.0,0.0,3.8,3.8,2005.0,10
2790,DanteHall,KC,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2005.0,11
2823,DanteHall,KC,1.0,2.0,2.0,66.0,1.0,0.0,0.0,0.0,14.6,14.6,2005.0,12
2916,DanteHall,KC,1.0,4.0,2.0,55.0,1.0,1.0,6.0,0.0,14.1,14.1,2005.0,13
3054,DanteHall,KC,1.0,2.0,2.0,42.0,0.0,0.0,0.0,0.0,6.2,6.2,2005.0,14
3289,DanteHall,KC,1.0,3.0,1.0,2.0,0.0,1.0,6.0,0.0,1.8,1.8,2005.0,16
3333,DanteHall,KC,1.0,6.0,5.0,61.0,0.0,0.0,0.0,0.0,11.1,11.1,2005.0,17
3444,DanteHall,KC,1.0,7.0,5.0,31.0,0.0,1.0,3.0,0.0,8.4,8.4,2006.0,1
3739,DanteHall,KC,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,8.3,8.3,2006.0,4
3850,DanteHall,KC,1.0,4.0,4.0,22.0,0.0,0.0,0.0,0.0,6.2,6.2,2006.0,5
4078,DanteHall,KC,1.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2006.0,7
4196,DanteHall,KC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8
4271,DanteHall,KC,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2006.0,9
4356,DanteHall,KC,1.0,5.0,3.0,32.0,0.0,0.0,0.0,0.0,6.2,6.2,2006.0,10
4475,DanteHall,KC,1.0,2.0,2.0,10.0,0.0,1.0,-1.0,0.0,2.9,2.9,2006.0,11
4589,DanteHall,KC,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2006.0,12
4730,DanteHall,KC,1.0,4.0,3.0,38.0,1.0,0.0,0.0,0.0,12.8,12.8,2006.0,14
4865,DanteHall,KC,1.0,5.0,3.0,16.0,0.0,0.0,0.0,0.0,4.6,4.6,2006.0,15
4986,DanteHall,KC,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,1.5,2006.0,16
5165,DanteHall,STL,1.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2007.0,1
5397,DanteHall,STL,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.2,1.2,2007.0,3
5571,DanteHall,STL,1.0,5.0,1.0,7.0,0.0,1.0,8.0,0.0,2.5,2.5,2007.0,5
6864,DanteHall,STL,1.0,3.0,3.0,13.0,0.0,1.0,-4.0,0.0,3.9,3.9,2008.0,1
6970,DanteHall,STL,1.0,6.0,2.0,13.0,0.0,1.0,0.0,0.0,3.3,3.3,2008.0,2
7097,DanteHall,STL,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2008.0,3
7183,DanteHall,STL,1.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,1.3,1.3,2008.0,4
7399,DanteHall,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
7464,DanteHall,STL,1.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,2008.0,7
7540,DanteHall,STL,1.0,4.0,4.0,47.0,0.0,0.0,0.0,0.0,8.7,8.7,2008.0,8
7684,DanteHall,STL,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.4,1.4,2008.0,9
2770,DanteRidgeway,NYJ,1.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,4.6,4.6,2005.0,11
15972,DariusJohnson,ATL,1.0,3.0,2.0,24.0,0.0,0.0,0.0,0.0,4.4,4.4,2013.0,7
16038,DariusJohnson,ATL,1.0,9.0,4.0,40.0,0.0,0.0,0.0,0.0,8.0,8.0,2013.0,8
16177,DariusJohnson,ATL,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2013.0,9
16233,DariusJohnson,ATL,1.0,2.0,1.0,12.0,1.0,0.0,0.0,0.0,8.2,8.2,2013.0,10
16364,DariusJohnson,ATL,1.0,7.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2013.0,11
16425,DariusJohnson,ATL,1.0,8.0,6.0,67.0,0.0,0.0,0.0,0.0,12.7,12.7,2013.0,12
16574,DariusJohnson,ATL,1.0,4.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,3.6,2013.0,13
16770,DariusJohnson,ATL,1.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,4.9,4.9,2013.0,15
16988,DariusJohnson,ATL,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.4,1.4,2013.0,17
84,DariusWatts,DEN,1.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,3.2,3.2,2004.0,1
184,DariusWatts,DEN,1.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2004.0,2
248,DariusWatts,DEN,1.0,4.0,4.0,42.0,0.0,0.0,0.0,0.0,8.2,8.2,2004.0,3
356,DariusWatts,DEN,1.0,3.0,2.0,20.0,0.0,1.0,7.0,0.0,4.7,4.7,2004.0,4
475,DariusWatts,DEN,1.0,3.0,1.0,14.0,0.0,1.0,4.0,0.0,2.8,2.8,2004.0,5
566,DariusWatts,DEN,1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,3.8,3.8,2004.0,6
638,DariusWatts,DEN,1.0,5.0,4.0,36.0,0.0,1.0,10.0,0.0,8.6,8.6,2004.0,7
707,DariusWatts,DEN,1.0,11.0,7.0,86.0,1.0,1.0,8.0,0.0,22.4,22.4,2004.0,8
876,DariusWatts,DEN,1.0,2.0,1.0,5.0,0.0,1.0,4.0,0.0,1.9,1.9,2004.0,9
1086,DariusWatts,DEN,1.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2004.0,11
1169,DariusWatts,DEN,1.0,4.0,2.0,27.0,0.0,0.0,0.0,0.0,4.7,4.7,2004.0,12
1267,DariusWatts,DEN,1.0,4.0,2.0,23.0,0.0,0.0,0.0,0.0,4.3,4.3,2004.0,13
1383,DariusWatts,DEN,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,2.6,2.6,2004.0,14
1488,DariusWatts,DEN,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2004.0,15
1565,DariusWatts,DEN,1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,4.9,4.9,2004.0,16
1899,DariusWatts,DEN,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2005.0,2
1981,DariusWatts,DEN,1.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2005.0,3
943,DarnerienMcCants,WAS,1.0,3.0,2.0,46.0,0.0,0.0,0.0,0.0,6.6,6.6,2004.0,10
1076,DarnerienMcCants,WAS,1.0,4.0,2.0,17.0,0.0,0.0,0.0,0.0,3.7,3.7,2004.0,11
1291,DarnerienMcCants,WAS,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2004.0,13
1889,DarnerienMcCants,PHI,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,3.2,3.2,2005.0,2
2988,DarnerienMcCants,PHI,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2005.0,13
3080,DarnerienMcCants,PHI,1.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,2005.0,14
3265,DarnerienMcCants,PHI,1.0,3.0,2.0,39.0,0.0,0.0,0.0,0.0,5.9,5.9,2005.0,16
17,DarrellJackson,SEA,1.0,10.0,7.0,98.0,0.0,0.0,0.0,0.0,16.8,16.8,2004.0,1
137,DarrellJackson,SEA,1.0,11.0,5.0,50.0,0.0,0.0,0.0,0.0,10.0,10.0,2004.0,2
219,DarrellJackson,SEA,1.0,9.0,7.0,97.0,0.0,0.0,0.0,0.0,16.7,16.7,2004.0,3
410,DarrellJackson,SEA,1.0,7.0,5.0,91.0,1.0,0.0,0.0,0.0,20.1,20.1,2004.0,5
551,DarrellJackson,SEA,1.0,11.0,2.0,40.0,0.0,0.0,0.0,0.0,6.0,6.0,2004.0,6
603,DarrellJackson,SEA,1.0,15.0,8.0,109.0,1.0,0.0,0.0,0.0,24.9,24.9,2004.0,7
726,DarrellJackson,SEA,1.0,10.0,6.0,71.0,0.0,0.0,0.0,0.0,13.1,13.1,2004.0,8
800,DarrellJackson,SEA,1.0,7.0,5.0,114.0,2.0,0.0,0.0,0.0,28.4,28.4,2004.0,9
945,DarrellJackson,SEA,1.0,10.0,3.0,33.0,0.0,0.0,0.0,0.0,6.3,6.3,2004.0,10
1049,DarrellJackson,SEA,1.0,9.0,3.0,39.0,0.0,0.0,0.0,0.0,6.9,6.9,2004.0,11
1149,DarrellJackson,SEA,1.0,9.0,4.0,45.0,0.0,0.0,0.0,0.0,8.5,8.5,2004.0,12
1213,DarrellJackson,SEA,1.0,12.0,9.0,113.0,1.0,0.0,0.0,0.0,26.3,26.3,2004.0,13
1302,DarrellJackson,SEA,1.0,14.0,10.0,135.0,1.0,0.0,0.0,0.0,29.5,29.5,2004.0,14
1446,DarrellJackson,SEA,1.0,6.0,4.0,45.0,0.0,0.0,0.0,0.0,8.5,8.5,2004.0,15
1520,DarrellJackson,SEA,1.0,12.0,6.0,101.0,0.0,0.0,0.0,0.0,16.1,16.1,2004.0,16
1635,DarrellJackson,SEA,1.0,5.0,3.0,18.0,1.0,0.0,0.0,0.0,10.8,10.8,2004.0,17
1714,DarrellJackson,SEA,1.0,9.0,6.0,65.0,1.0,0.0,0.0,0.0,18.5,18.5,2005.0,1
1810,DarrellJackson,SEA,1.0,11.0,8.0,131.0,0.0,0.0,0.0,0.0,21.1,21.1,2005.0,2
1911,DarrellJackson,SEA,1.0,13.0,8.0,125.0,0.0,0.0,0.0,0.0,20.5,20.5,2005.0,3
2014,DarrellJackson,SEA,1.0,9.0,7.0,55.0,1.0,0.0,0.0,0.0,18.5,18.5,2005.0,4
3110,DarrellJackson,SEA,1.0,9.0,6.0,72.0,1.0,1.0,7.0,0.0,19.9,19.9,2005.0,15
3260,DarrellJackson,SEA,1.0,4.0,3.0,34.0,0.0,0.0,0.0,0.0,6.4,6.4,2005.0,16
3436,DarrellJackson,SEA,1.0,6.0,5.0,47.0,0.0,0.0,0.0,0.0,9.7,9.7,2006.0,1
3504,DarrellJackson,SEA,1.0,10.0,5.0,127.0,1.0,0.0,0.0,0.0,23.7,23.7,2006.0,2
3606,DarrellJackson,SEA,1.0,9.0,7.0,57.0,2.0,0.0,0.0,0.0,24.7,24.7,2006.0,3
3731,DarrellJackson,SEA,1.0,7.0,5.0,62.0,0.0,0.0,0.0,0.0,11.2,11.2,2006.0,4
3911,DarrellJackson,SEA,1.0,9.0,4.0,94.0,1.0,0.0,0.0,0.0,19.4,19.4,2006.0,6
4001,DarrellJackson,SEA,1.0,14.0,7.0,136.0,1.0,0.0,0.0,0.0,26.6,26.6,2006.0,7
4117,DarrellJackson,SEA,1.0,9.0,3.0,64.0,1.0,0.0,0.0,0.0,15.4,15.4,2006.0,8
4239,DarrellJackson,SEA,1.0,7.0,5.0,36.0,0.0,0.0,0.0,0.0,8.6,8.6,2006.0,9
4314,DarrellJackson,SEA,1.0,9.0,5.0,85.0,1.0,0.0,0.0,0.0,19.5,19.5,2006.0,10
4411,DarrellJackson,SEA,1.0,8.0,4.0,77.0,1.0,0.0,0.0,0.0,17.7,17.7,2006.0,11
4534,DarrellJackson,SEA,1.0,7.0,2.0,20.0,1.0,0.0,0.0,0.0,10.0,10.0,2006.0,12
4622,DarrellJackson,SEA,1.0,10.0,6.0,91.0,0.0,0.0,0.0,0.0,15.1,15.1,2006.0,13
4720,DarrellJackson,SEA,1.0,7.0,5.0,60.0,1.0,0.0,0.0,0.0,17.0,17.0,2006.0,14
5145,DarrellJackson,SF,1.0,8.0,4.0,36.0,0.0,0.0,0.0,0.0,7.6,7.6,2007.0,1
5251,DarrellJackson,SF,1.0,5.0,3.0,61.0,0.0,0.0,0.0,0.0,9.1,9.1,2007.0,2
5337,DarrellJackson,SF,1.0,8.0,4.0,69.0,0.0,0.0,0.0,0.0,10.9,10.9,2007.0,3
5449,DarrellJackson,SF,1.0,10.0,3.0,38.0,0.0,0.0,0.0,0.0,6.8,6.8,2007.0,4
5570,DarrellJackson,SF,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,2.6,2.6,2007.0,5
5742,DarrellJackson,SF,1.0,5.0,2.0,6.0,1.0,0.0,0.0,0.0,8.6,8.6,2007.0,7
5966,DarrellJackson,SF,1.0,8.0,2.0,21.0,0.0,0.0,0.0,0.0,4.1,4.1,2007.0,9
6087,DarrellJackson,SF,1.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,1.4,1.4,2007.0,10
6172,DarrellJackson,SF,1.0,8.0,2.0,36.0,0.0,0.0,0.0,0.0,5.6,5.6,2007.0,11
6252,DarrellJackson,SF,1.0,9.0,5.0,43.0,0.0,0.0,0.0,0.0,9.3,9.3,2007.0,12
6391,DarrellJackson,SF,1.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2007.0,13
6458,DarrellJackson,SF,1.0,8.0,4.0,24.0,0.0,0.0,0.0,0.0,6.4,6.4,2007.0,14
6511,DarrellJackson,SF,1.0,10.0,8.0,86.0,0.0,0.0,0.0,0.0,16.6,16.6,2007.0,15
6634,DarrellJackson,SF,1.0,3.0,2.0,27.0,1.0,0.0,0.0,0.0,10.7,10.7,2007.0,16
6739,DarrellJackson,SF,1.0,6.0,3.0,28.0,1.0,0.0,0.0,0.0,11.8,11.8,2007.0,17
6831,DarrellJackson,DEN,1.0,1.0,1.0,48.0,1.0,0.0,0.0,0.0,11.8,11.8,2008.0,1
7358,DarrellJackson,DEN,1.0,5.0,3.0,18.0,0.0,0.0,0.0,0.0,4.8,4.8,2008.0,6
7475,DarrellJackson,DEN,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2008.0,7
7674,DarrellJackson,DEN,1.0,3.0,1.0,23.0,0.0,0.0,0.0,0.0,3.3,3.3,2008.0,9
7978,DarrellJackson,DEN,1.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,3.8,3.8,2008.0,12
8089,DarrellJackson,DEN,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2008.0,13
8182,DarrellJackson,DEN,1.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,3.4,3.4,2008.0,14
8372,DarrellJackson,DEN,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,2008.0,16
8482,DarrellJackson,DEN,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,2.3,2008.0,17
8685,DarriusHeywardBey,OAK,1.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,2.8,2.8,2009.0,2
8861,DarriusHeywardBey,OAK,1.0,6.0,1.0,18.0,0.0,1.0,20.0,0.0,4.8,4.8,2009.0,4
8996,DarriusHeywardBey,OAK,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,5
9156,DarriusHeywardBey,OAK,1.0,4.0,2.0,28.0,0.0,0.0,0.0,0.0,4.8,4.8,2009.0,7
9273,DarriusHeywardBey,OAK,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2009.0,8
9479,DarriusHeywardBey,OAK,1.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,3.2,3.2,2009.0,10
9596,DarriusHeywardBey,OAK,1.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2009.0,11
9640,DarriusHeywardBey,OAK,1.0,5.0,2.0,21.0,1.0,0.0,0.0,0.0,10.1,10.1,2009.0,12
10292,DarriusHeywardBey,OAK,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2010.0,1
10322,DarriusHeywardBey,OAK,1.0,13.0,6.0,80.0,0.0,0.0,0.0,0.0,14.0,14.0,2010.0,2
10452,DarriusHeywardBey,OAK,1.0,11.0,3.0,49.0,0.0,0.0,0.0,0.0,7.9,7.9,2010.0,3
10584,DarriusHeywardBey,OAK,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.2,1.2,2010.0,4
10766,DarriusHeywardBey,OAK,1.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,4.9,4.9,2010.0,6
10904,DarriusHeywardBey,OAK,1.0,9.0,5.0,105.0,1.0,1.0,30.0,0.0,24.5,24.5,2010.0,8
11495,DarriusHeywardBey,OAK,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.4,1.4,2010.0,13
11554,DarriusHeywardBey,OAK,1.0,3.0,2.0,40.0,0.0,0.0,0.0,0.0,6.0,6.0,2010.0,14
11681,DarriusHeywardBey,OAK,1.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,2010.0,15
11751,DarriusHeywardBey,OAK,1.0,6.0,4.0,40.0,0.0,0.0,0.0,0.0,8.0,8.0,2010.0,16
11951,DarriusHeywardBey,OAK,1.0,7.0,4.0,44.0,0.0,0.0,0.0,0.0,8.4,8.4,2011.0,1
12197,DarriusHeywardBey,OAK,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,1.5,2011.0,3
12221,DarriusHeywardBey,OAK,1.0,7.0,4.0,115.0,0.0,0.0,0.0,0.0,15.5,15.5,2011.0,4
12308,DarriusHeywardBey,OAK,1.0,12.0,7.0,99.0,1.0,0.0,0.0,0.0,22.9,22.9,2011.0,5
12420,DarriusHeywardBey,OAK,1.0,9.0,6.0,82.0,0.0,0.0,0.0,0.0,14.2,14.2,2011.0,6
12515,DarriusHeywardBey,OAK,1.0,11.0,5.0,89.0,0.0,0.0,0.0,0.0,13.9,13.9,2011.0,7
12944,DarriusHeywardBey,OAK,1.0,5.0,4.0,43.0,0.0,0.0,0.0,0.0,8.3,8.3,2011.0,11
13047,DarriusHeywardBey,OAK,1.0,10.0,4.0,42.0,0.0,0.0,0.0,0.0,8.2,8.2,2011.0,12
13133,DarriusHeywardBey,OAK,1.0,8.0,3.0,23.0,1.0,0.0,0.0,0.0,11.3,11.3,2011.0,13
13230,DarriusHeywardBey,OAK,1.0,11.0,5.0,78.0,0.0,0.0,0.0,0.0,12.8,12.8,2011.0,14
13302,DarriusHeywardBey,OAK,1.0,9.0,8.0,155.0,1.0,0.0,0.0,0.0,29.5,29.5,2011.0,15
13438,DarriusHeywardBey,OAK,1.0,5.0,4.0,70.0,0.0,0.0,0.0,0.0,11.0,11.0,2011.0,16
13506,DarriusHeywardBey,OAK,1.0,17.0,9.0,130.0,1.0,0.0,0.0,0.0,28.0,28.0,2011.0,17
13670,DarriusHeywardBey,OAK,1.0,5.0,3.0,43.0,0.0,0.0,0.0,0.0,7.3,7.3,2012.0,1
13747,DarriusHeywardBey,OAK,1.0,8.0,4.0,41.0,0.0,0.0,0.0,0.0,8.1,8.1,2012.0,2
13852,DarriusHeywardBey,OAK,1.0,5.0,2.0,14.0,1.0,0.0,0.0,0.0,9.4,9.4,2012.0,3
14187,DarriusHeywardBey,OAK,1.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0,2.0,2012.0,6
14230,DarriusHeywardBey,OAK,1.0,7.0,4.0,85.0,0.0,0.0,0.0,0.0,12.5,12.5,2012.0,7
14337,DarriusHeywardBey,OAK,1.0,3.0,1.0,32.0,1.0,0.0,0.0,0.0,10.2,10.2,2012.0,8
14434,DarriusHeywardBey,OAK,1.0,6.0,5.0,74.0,0.0,0.0,0.0,0.0,12.4,12.4,2012.0,9
14510,DarriusHeywardBey,OAK,1.0,8.0,5.0,82.0,1.0,1.0,-4.0,0.0,18.8,18.8,2012.0,10
14633,DarriusHeywardBey,OAK,1.0,5.0,4.0,69.0,0.0,0.0,0.0,0.0,10.9,10.9,2012.0,11
14852,DarriusHeywardBey,OAK,1.0,6.0,4.0,40.0,0.0,0.0,0.0,0.0,8.0,8.0,2012.0,13
14913,DarriusHeywardBey,OAK,1.0,6.0,5.0,82.0,1.0,0.0,0.0,0.0,19.2,19.2,2012.0,14
15169,DarriusHeywardBey,OAK,1.0,6.0,2.0,31.0,0.0,0.0,0.0,0.0,5.1,5.1,2012.0,16
15240,DarriusHeywardBey,OAK,1.0,4.0,2.0,13.0,1.0,0.0,0.0,0.0,9.3,9.3,2012.0,17
15365,DarriusHeywardBey,IND,1.0,4.0,3.0,33.0,0.0,0.0,0.0,0.0,6.3,6.3,2013.0,1
15487,DarriusHeywardBey,IND,1.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,2013.0,2
15542,DarriusHeywardBey,IND,1.0,5.0,5.0,59.0,0.0,0.0,0.0,0.0,10.9,10.9,2013.0,3
15656,DarriusHeywardBey,IND,1.0,6.0,3.0,33.0,0.0,0.0,0.0,0.0,6.3,6.3,2013.0,4
15788,DarriusHeywardBey,IND,1.0,6.0,0.0,0.0,0.0,1.0,7.0,0.0,0.7,0.7,2013.0,5
15887,DarriusHeywardBey,IND,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2013.0,6
15912,DarriusHeywardBey,IND,1.0,7.0,4.0,44.0,1.0,1.0,30.0,0.0,17.4,17.4,2013.0,7
16173,DarriusHeywardBey,IND,1.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2013.0,9
16247,DarriusHeywardBey,IND,1.0,6.0,3.0,30.0,0.0,0.0,0.0,0.0,6.0,6.0,2013.0,10
16376,DarriusHeywardBey,IND,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2013.0,11
16452,DarriusHeywardBey,IND,1.0,6.0,3.0,22.0,0.0,0.0,0.0,0.0,5.2,5.2,2013.0,12
16584,DarriusHeywardBey,IND,1.0,5.0,1.0,23.0,0.0,1.0,-11.0,0.0,2.2,2.2,2013.0,13
16665,DarriusHeywardBey,IND,1.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,4.3,4.3,2013.0,14
17679,DarriusHeywardBey,PIT,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,2.7,2.7,2014.0,7
17778,DarriusHeywardBey,PIT,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,2.6,2.6,2014.0,8
17990,DarriusHeywardBey,PIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,10
17131,DavanteAdams,GB,1.0,7.0,5.0,50.0,0.0,0.0,0.0,0.0,10.0,10.0,2014.0,2
17287,DavanteAdams,GB,1.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,3.1,3.1,2014.0,3
17366,DavanteAdams,GB,1.0,3.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2014.0,4
17441,DavanteAdams,GB,1.0,4.0,1.0,11.0,1.0,0.0,0.0,0.0,8.1,8.1,2014.0,5
17528,DavanteAdams,GB,1.0,8.0,6.0,77.0,0.0,0.0,0.0,0.0,13.7,13.7,2014.0,6
17641,DavanteAdams,GB,1.0,1.0,1.0,21.0,1.0,0.0,0.0,0.0,9.1,9.1,2014.0,7
17717,DavanteAdams,GB,1.0,9.0,7.0,75.0,0.0,0.0,0.0,0.0,14.5,14.5,2014.0,8
17973,DavanteAdams,GB,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2014.0,10
18036,DavanteAdams,GB,1.0,2.0,2.0,13.0,1.0,0.0,0.0,0.0,9.3,9.3,2014.0,11
18182,DavanteAdams,GB,1.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2014.0,12
18212,DavanteAdams,GB,1.0,11.0,6.0,121.0,0.0,0.0,0.0,0.0,18.1,18.1,2014.0,13
18492,DavanteAdams,GB,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2014.0,15
18580,DavanteAdams,GB,1.0,4.0,2.0,17.0,0.0,0.0,0.0,0.0,3.7,3.7,2014.0,16
4086,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,7
4182,DavidAnderson,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8
