,Name,Team,Games,RunAtt,RunYards,RunTD,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
6481,CecilSapp,DEN,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,2007.0,14
6775,CecilSapp,DEN,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.6,0.6,2007.0,17
7292,CecilSapp,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,5
1768,CedricBenson,CHI,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2005.0,1
1841,CedricBenson,CHI,1.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,4.9,4.9,2005.0,2
2270,CedricBenson,CHI,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2005.0,6
2368,CedricBenson,CHI,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2005.0,7
2443,CedricBenson,CHI,1.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,2005.0,8
2531,CedricBenson,CHI,1.0,14.0,79.0,0.0,0.0,0.0,0.0,0.0,7.9,7.9,2005.0,9
2640,CedricBenson,CHI,1.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2005.0,10
3355,CedricBenson,CHI,1.0,9.0,35.0,0.0,1.0,1.0,3.0,0.0,4.3,4.3,2005.0,17
3450,CedricBenson,CHI,1.0,11.0,34.0,0.0,1.0,0.0,0.0,0.0,3.4,3.4,2006.0,1
3561,CedricBenson,CHI,1.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2006.0,2
3743,CedricBenson,CHI,1.0,11.0,37.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,2006.0,4
3804,CedricBenson,CHI,1.0,14.0,48.0,2.0,2.0,2.0,14.0,0.0,19.2,19.2,2006.0,5
3948,CedricBenson,CHI,1.0,1.0,4.0,0.0,1.0,1.0,8.0,0.0,1.7,1.7,2006.0,6
4119,CedricBenson,CHI,1.0,8.0,26.0,1.0,1.0,1.0,3.0,0.0,9.4,9.4,2006.0,8
4241,CedricBenson,CHI,1.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,2006.0,9
4373,CedricBenson,CHI,1.0,6.0,7.0,0.0,1.0,1.0,-1.0,0.0,1.1,1.1,2006.0,10
4439,CedricBenson,CHI,1.0,10.0,51.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,2006.0,11
4518,CedricBenson,CHI,1.0,10.0,46.0,1.0,0.0,0.0,0.0,0.0,10.6,10.6,2006.0,12
4620,CedricBenson,CHI,1.0,9.0,60.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,2006.0,13
4737,CedricBenson,CHI,1.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,6.4,6.4,2006.0,14
4822,CedricBenson,CHI,1.0,15.0,53.0,1.0,1.0,0.0,0.0,0.0,11.3,11.3,2006.0,15
4935,CedricBenson,CHI,1.0,15.0,49.0,0.0,2.0,2.0,8.0,0.0,6.7,6.7,2006.0,16
5011,CedricBenson,CHI,1.0,13.0,109.0,0.0,1.0,1.0,22.0,0.0,13.6,13.6,2006.0,17
5146,CedricBenson,CHI,1.0,19.0,42.0,0.0,2.0,1.0,11.0,0.0,3.8,3.8,2007.0,1
5217,CedricBenson,CHI,1.0,24.0,101.0,0.0,1.0,1.0,9.0,0.0,11.5,11.5,2007.0,2
5324,CedricBenson,CHI,1.0,16.0,46.0,1.0,1.0,1.0,8.0,0.0,9.9,9.9,2007.0,3
5418,CedricBenson,CHI,1.0,15.0,50.0,0.0,7.0,5.0,24.0,0.0,9.9,9.9,2007.0,4
5510,CedricBenson,CHI,1.0,27.0,64.0,1.0,2.0,1.0,5.0,0.0,13.4,13.4,2007.0,5
5617,CedricBenson,CHI,1.0,18.0,67.0,0.0,5.0,2.0,18.0,0.0,9.5,9.5,2007.0,6
5726,CedricBenson,CHI,1.0,17.0,46.0,0.0,1.0,1.0,19.0,0.0,7.0,7.0,2007.0,7
5825,CedricBenson,CHI,1.0,13.0,50.0,0.0,4.0,2.0,10.0,0.0,7.0,7.0,2007.0,8
6005,CedricBenson,CHI,1.0,29.0,76.0,1.0,2.0,2.0,21.0,0.0,16.7,16.7,2007.0,10
6105,CedricBenson,CHI,1.0,11.0,89.0,1.0,2.0,1.0,-2.0,0.0,15.2,15.2,2007.0,11
6241,CedricBenson,CHI,1.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,2007.0,12
7245,CedricBenson,CIN,1.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2008.0,5
7363,CedricBenson,CIN,1.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,2008.0,6
7433,CedricBenson,CIN,1.0,14.0,52.0,0.0,2.0,1.0,10.0,0.0,6.7,6.7,2008.0,7
7523,CedricBenson,CIN,1.0,13.0,49.0,0.0,2.0,2.0,20.0,0.0,7.9,7.9,2008.0,8
7601,CedricBenson,CIN,1.0,24.0,104.0,1.0,2.0,1.0,5.0,0.0,17.4,17.4,2008.0,9
7823,CedricBenson,CIN,1.0,23.0,42.0,0.0,6.0,6.0,37.0,0.0,10.9,10.9,2008.0,11
7947,CedricBenson,CIN,1.0,16.0,35.0,0.0,2.0,1.0,4.0,0.0,4.4,4.4,2008.0,12
8050,CedricBenson,CIN,1.0,10.0,17.0,0.0,2.0,2.0,1.0,0.0,2.8,2.8,2008.0,13
8130,CedricBenson,CIN,1.0,16.0,57.0,0.0,2.0,2.0,1.0,0.0,6.8,6.8,2008.0,14
8205,CedricBenson,CIN,1.0,21.0,73.0,0.0,5.0,3.0,88.0,0.0,17.6,17.6,2008.0,15
8311,CedricBenson,CIN,1.0,38.0,171.0,0.0,0.0,0.0,0.0,0.0,15.1,15.1,2008.0,16
8402,CedricBenson,CIN,1.0,25.0,111.0,1.0,2.0,2.0,19.0,0.0,20.0,20.0,2008.0,17
8502,CedricBenson,CIN,1.0,21.0,76.0,1.0,4.0,4.0,32.0,0.0,18.8,18.8,2009.0,1
8610,CedricBenson,CIN,1.0,29.0,141.0,0.0,0.0,0.0,0.0,0.0,14.1,14.1,2009.0,2
8709,CedricBenson,CIN,1.0,16.0,76.0,1.0,2.0,1.0,5.0,0.0,14.6,14.6,2009.0,3
8822,CedricBenson,CIN,1.0,18.0,74.0,0.0,3.0,1.0,12.0,0.0,9.1,9.1,2009.0,4
8899,CedricBenson,CIN,1.0,27.0,120.0,1.0,3.0,2.0,16.0,0.0,20.6,20.6,2009.0,5
9014,CedricBenson,CIN,1.0,16.0,44.0,1.0,2.0,2.0,1.0,0.0,11.5,11.5,2009.0,6
9097,CedricBenson,CIN,1.0,37.0,189.0,1.0,0.0,0.0,0.0,0.0,24.9,24.9,2009.0,7
9299,CedricBenson,CIN,1.0,34.0,117.0,1.0,1.0,0.0,0.0,0.0,17.7,17.7,2009.0,9
9450,CedricBenson,CIN,1.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2009.0,10
9705,CedricBenson,CIN,1.0,36.0,110.0,0.0,2.0,2.0,15.0,0.0,13.5,13.5,2009.0,13
9819,CedricBenson,CIN,1.0,16.0,96.0,0.0,2.0,1.0,4.0,0.0,10.5,10.5,2009.0,14
9920,CedricBenson,CIN,1.0,15.0,53.0,0.0,3.0,2.0,19.0,0.0,8.2,8.2,2009.0,15
10007,CedricBenson,CIN,1.0,29.0,133.0,0.0,2.0,2.0,7.0,0.0,15.0,15.0,2009.0,16
10211,CedricBenson,CIN,1.0,15.0,43.0,1.0,2.0,1.0,11.0,0.0,9.9,9.9,2010.0,1
10322,CedricBenson,CIN,1.0,23.0,78.0,0.0,1.0,0.0,0.0,0.0,7.8,7.8,2010.0,2
10394,CedricBenson,CIN,1.0,27.0,81.0,1.0,3.0,2.0,9.0,1.0,22.0,22.0,2010.0,3
10526,CedricBenson,CIN,1.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2010.0,4
10596,CedricBenson,CIN,1.0,23.0,144.0,0.0,3.0,2.0,19.0,0.0,17.3,17.3,2010.0,5
10829,CedricBenson,CIN,1.0,20.0,70.0,0.0,2.0,1.0,6.0,0.0,6.1,6.1,2010.0,7
10915,CedricBenson,CIN,1.0,20.0,69.0,0.0,3.0,3.0,12.0,0.0,9.6,9.6,2010.0,8
10997,CedricBenson,CIN,1.0,18.0,54.0,1.0,2.0,2.0,20.0,0.0,14.4,14.4,2010.0,9
11123,CedricBenson,CIN,1.0,14.0,24.0,0.0,5.0,5.0,27.0,0.0,5.6,5.6,2010.0,10
11192,CedricBenson,CIN,1.0,25.0,124.0,1.0,3.0,3.0,22.0,0.0,20.1,20.1,2010.0,11
11334,CedricBenson,CIN,1.0,18.0,41.0,0.0,3.0,1.0,0.0,0.0,4.6,4.6,2010.0,12
11393,CedricBenson,CIN,1.0,19.0,49.0,2.0,2.0,2.0,14.0,0.0,19.3,19.3,2010.0,13
11524,CedricBenson,CIN,1.0,8.0,19.0,0.0,3.0,3.0,26.0,0.0,6.0,6.0,2010.0,14
11586,CedricBenson,CIN,1.0,31.0,150.0,1.0,1.0,0.0,0.0,0.0,21.0,21.0,2010.0,15
11737,CedricBenson,CIN,1.0,24.0,52.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,2010.0,16
11806,CedricBenson,CIN,1.0,21.0,53.0,0.0,4.0,3.0,12.0,0.0,8.0,8.0,2010.0,17
11889,CedricBenson,CIN,1.0,25.0,121.0,1.0,1.0,1.0,2.0,0.0,18.8,18.8,2011.0,1
12015,CedricBenson,CIN,1.0,16.0,59.0,0.0,3.0,3.0,17.0,0.0,9.1,9.1,2011.0,2
12117,CedricBenson,CIN,1.0,17.0,64.0,0.0,1.0,0.0,0.0,0.0,6.4,6.4,2011.0,3
12209,CedricBenson,CIN,1.0,19.0,104.0,0.0,1.0,0.0,0.0,0.0,10.4,10.4,2011.0,4
12322,CedricBenson,CIN,1.0,24.0,53.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,2011.0,5
12396,CedricBenson,CIN,1.0,16.0,57.0,1.0,1.0,1.0,5.0,0.0,12.7,12.7,2011.0,6
12694,CedricBenson,CIN,1.0,20.0,78.0,0.0,0.0,0.0,0.0,0.0,7.8,7.8,2011.0,9
12802,CedricBenson,CIN,1.0,15.0,57.0,0.0,1.0,1.0,5.0,0.0,6.7,6.7,2011.0,10
12873,CedricBenson,CIN,1.0,15.0,41.0,2.0,1.0,0.0,0.0,0.0,16.1,16.1,2011.0,11
12969,CedricBenson,CIN,1.0,21.0,106.0,1.0,5.0,4.0,24.0,0.0,21.0,21.0,2011.0,12
13103,CedricBenson,CIN,1.0,13.0,52.0,0.0,0.0,0.0,0.0,0.0,5.2,5.2,2011.0,13
13188,CedricBenson,CIN,1.0,21.0,91.0,0.0,1.0,1.0,0.0,0.0,9.6,9.6,2011.0,14
13284,CedricBenson,CIN,1.0,22.0,76.0,1.0,2.0,1.0,11.0,0.0,15.2,15.2,2011.0,15
13424,CedricBenson,CIN,1.0,16.0,57.0,0.0,2.0,1.0,8.0,0.0,3.0,3.0,2011.0,16
13508,CedricBenson,CIN,1.0,13.0,51.0,0.0,3.0,2.0,10.0,0.0,7.1,7.1,2011.0,17
13627,CedricBenson,GB,1.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,2012.0,1
13683,CedricBenson,GB,1.0,20.0,81.0,0.0,4.0,4.0,35.0,0.0,13.6,13.6,2012.0,2
13772,CedricBenson,GB,1.0,17.0,45.0,1.0,5.0,4.0,19.0,0.0,14.4,14.4,2012.0,3
13873,CedricBenson,GB,1.0,18.0,84.0,0.0,4.0,4.0,22.0,0.0,12.6,12.6,2012.0,4
13984,CedricBenson,GB,1.0,7.0,20.0,0.0,2.0,2.0,21.0,0.0,5.1,5.1,2012.0,5
780,CedricCobbs,NE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2004.0,8
1274,CedricCobbs,NE,1.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2004.0,13
1657,CedricCobbs,NE,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2004.0,17
3595,CedricCobbs,DEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,2
4261,CedricCobbs,DEN,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2006.0,9
2189,CedricHouston,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,5
2286,CedricHouston,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,6
2388,CedricHouston,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,7
2571,CedricHouston,NYJ,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2005.0,9
2638,CedricHouston,NYJ,1.0,10.0,53.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,2005.0,10
2768,CedricHouston,NYJ,1.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,1.2,1.2,2005.0,11
2867,CedricHouston,NYJ,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2005.0,12
2960,CedricHouston,NYJ,1.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.6,1.6,2005.0,13
3015,CedricHouston,NYJ,1.0,28.0,74.0,1.0,0.0,0.0,0.0,0.0,13.4,13.4,2005.0,14
3116,CedricHouston,NYJ,1.0,15.0,84.0,0.0,4.0,4.0,40.0,0.0,12.4,12.4,2005.0,15
3262,CedricHouston,NYJ,1.0,5.0,14.0,0.0,2.0,1.0,2.0,0.0,2.1,2.1,2005.0,16
3317,CedricHouston,NYJ,1.0,16.0,55.0,1.0,1.0,1.0,6.0,0.0,12.6,12.6,2005.0,17
3631,CedricHouston,NYJ,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,2006.0,3
3731,CedricHouston,NYJ,1.0,12.0,49.0,0.0,1.0,1.0,5.0,0.0,5.9,5.9,2006.0,4
4441,CedricHouston,NYJ,1.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2006.0,11
4524,CedricHouston,NYJ,1.0,11.0,13.0,1.0,1.0,1.0,5.0,0.0,8.3,8.3,2006.0,12
4600,CedricHouston,NYJ,1.0,22.0,105.0,2.0,3.0,3.0,24.0,0.0,26.4,26.4,2006.0,13
4738,CedricHouston,NYJ,1.0,18.0,50.0,0.0,2.0,1.0,7.0,0.0,6.2,6.2,2006.0,14
4820,CedricHouston,NYJ,1.0,21.0,53.0,1.0,1.0,1.0,2.0,0.0,12.0,12.0,2006.0,15
5045,CedricHouston,NYJ,1.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,4.4,4.4,2006.0,17
10886,CedricPeerman,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
10981,CedricPeerman,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8
11775,CedricPeerman,CIN,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2010.0,16
11854,CedricPeerman,CIN,1.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,1.6,1.6,2010.0,17
12372,CedricPeerman,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,5
12466,CedricPeerman,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,6
12659,CedricPeerman,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,8
12761,CedricPeerman,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,9
12961,CedricPeerman,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,11
13349,CedricPeerman,CIN,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.8,0.8,2011.0,15
13450,CedricPeerman,CIN,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2011.0,16
13622,CedricPeerman,CIN,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2012.0,1
13756,CedricPeerman,CIN,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2012.0,2
13899,CedricPeerman,CIN,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,2012.0,4
14046,CedricPeerman,CIN,1.0,1.0,7.0,0.0,8.0,8.0,76.0,0.0,12.3,12.3,2012.0,6
14148,CedricPeerman,CIN,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,6.5,6.5,2012.0,7
14401,CedricPeerman,CIN,1.0,6.0,21.0,0.0,1.0,1.0,9.0,0.0,3.5,3.5,2012.0,10
14474,CedricPeerman,CIN,1.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,2012.0,11
14569,CedricPeerman,CIN,1.0,8.0,61.0,0.0,0.0,0.0,0.0,0.0,6.1,6.1,2012.0,12
14696,CedricPeerman,CIN,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2012.0,13
15057,CedricPeerman,CIN,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2012.0,17
15756,CedricPeerman,CIN,1.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2013.0,8
16428,CedricPeerman,CIN,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2013.0,16
16779,CedricPeerman,CIN,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2014.0,3
17137,CedricPeerman,CIN,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,2014.0,7
17288,CedricPeerman,CIN,1.0,5.0,9.0,0.0,4.0,2.0,22.0,0.0,4.1,4.1,2014.0,9
17405,CedricPeerman,CIN,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,2014.0,10
17465,CedricPeerman,CIN,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2014.0,11
17761,CedricPeerman,CIN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,14
295,ChadMorton,WAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,3
796,ChadMorton,WAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,8
2292,ChadMorton,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,6
2699,ChadMorton,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,10
3457,ChadMorton,NYG,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2006.0,1
3695,ChadMorton,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,3
3895,ChadMorton,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,5
3989,ChadMorton,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
4081,ChadMorton,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,7
4187,ChadMorton,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8
4293,ChadMorton,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,9
7471,ChadSimpson,IND,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2008.0,7
7532,ChadSimpson,IND,1.0,4.0,23.0,0.0,2.0,2.0,24.0,0.0,5.7,5.7,2008.0,8
8225,ChadSimpson,IND,1.0,7.0,17.0,1.0,1.0,1.0,6.0,0.0,8.8,8.8,2008.0,15
8371,ChadSimpson,IND,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2008.0,16
8961,ChadSimpson,IND,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2009.0,5
9113,ChadSimpson,IND,1.0,3.0,35.0,1.0,1.0,1.0,2.0,0.0,10.2,10.2,2009.0,7
9290,ChadSimpson,IND,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,2009.0,8
9363,ChadSimpson,IND,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,2009.0,9
9438,ChadSimpson,IND,1.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,2009.0,10
9626,ChadSimpson,IND,1.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,2009.0,12
9771,ChadSimpson,IND,1.0,0.0,0.0,0.0,2.0,2.0,-1.0,0.0,0.9,0.9,2009.0,13
10587,ChadSimpson,WAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4
10684,ChadSimpson,WAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,5
10789,ChadSimpson,WAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6
17574,CharcandrickWest,KC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,12
17858,CharcandrickWest,KC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,15
5284,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2
5579,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,5
5667,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
5876,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,8
5973,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,9
6061,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,10
6181,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,11
6276,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,12
6381,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,13
6484,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,14
6584,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,15
6680,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
6779,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,17
6886,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1
6983,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,2
7093,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,3
7162,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
7374,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
7465,CharlesAli,CLE,1.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.3,0.3,2008.0,7
7568,CharlesAli,CLE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,8
7676,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,9
7761,CharlesAli,CLE,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6,0.6,2008.0,10
7859,CharlesAli,CLE,1.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,1.7,1.7,2008.0,11
7986,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,12
8078,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,13
8274,CharlesAli,CLE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,15
8380,CharlesAli,CLE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
8480,CharlesAli,CLE,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.7,0.7,2008.0,17
17372,CharlesSims,TB,1.0,8.0,23.0,0.0,2.0,2.0,17.0,0.0,3.0,3.0,2014.0,10
17436,CharlesSims,TB,1.0,13.0,36.0,0.0,4.0,3.0,8.0,0.0,5.9,5.9,2014.0,11
17543,CharlesSims,TB,1.0,6.0,22.0,0.0,4.0,2.0,11.0,0.0,4.3,4.3,2014.0,12
17606,CharlesSims,TB,1.0,5.0,6.0,0.0,4.0,4.0,49.0,0.0,7.5,7.5,2014.0,13
17733,CharlesSims,TB,1.0,5.0,-4.0,0.0,2.0,1.0,24.0,0.0,2.5,2.5,2014.0,14
17784,CharlesSims,TB,1.0,7.0,34.0,0.0,3.0,3.0,45.0,0.0,9.4,9.4,2014.0,15
17908,CharlesSims,TB,1.0,4.0,-1.0,0.0,6.0,3.0,30.0,0.0,4.4,4.4,2014.0,16
17964,CharlesSims,TB,1.0,18.0,69.0,1.0,2.0,1.0,6.0,0.0,14.0,14.0,2014.0,17
18097,CharlesSims,TB,1.0,5.0,12.0,0.0,5.0,2.0,23.0,0.0,4.5,4.5,2015.0,1
18186,CharlesSims,TB,1.0,8.0,38.0,0.0,3.0,3.0,14.0,0.0,6.7,6.7,2015.0,2
18260,CharlesSims,TB,1.0,6.0,11.0,0.0,2.0,2.0,41.0,1.0,12.2,12.2,2015.0,3
51,CharlieGarner,TB,1.0,11.0,25.0,0.0,4.0,1.0,4.0,0.0,3.4,3.4,2004.0,1
116,CharlieGarner,TB,1.0,13.0,75.0,0.0,8.0,6.0,24.0,0.0,12.9,12.9,2004.0,2
226,CharlieGarner,TB,1.0,6.0,11.0,0.0,2.0,2.0,34.0,0.0,5.5,5.5,2004.0,3
7191,ChaunceyWashington,JAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
8065,ChaunceyWashington,JAC,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.4,1.4,2008.0,13
8268,ChaunceyWashington,JAC,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2008.0,15
8374,ChaunceyWashington,JAC,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2008.0,16
10590,ChaunceyWashington,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4
13435,ChaunceyWashington,DAL,1.0,1.0,-1.0,0.0,3.0,2.0,13.0,0.0,2.2,2.2,2011.0,16
