,Name,Team,Games,RunAtt,RunYards,RunTD,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
11707,DarrenMcFadden,OAK,1.0,11.0,45.0,0.0,6.0,4.0,31.0,0.0,11.6,11.6,2010.0,16
11893,DarrenMcFadden,OAK,1.0,22.0,150.0,0.0,1.0,1.0,6.0,0.0,16.6,19.6,2011.0,1
11984,DarrenMcFadden,OAK,1.0,20.0,72.0,1.0,8.0,7.0,71.0,1.0,32.3,32.3,2011.0,2
12084,DarrenMcFadden,OAK,1.0,19.0,171.0,2.0,3.0,3.0,7.0,0.0,32.8,35.8,2011.0,3
12200,DarrenMcFadden,OAK,1.0,14.0,75.0,0.0,6.0,4.0,48.0,0.0,16.3,16.3,2011.0,4
12311,DarrenMcFadden,OAK,1.0,16.0,51.0,0.0,3.0,2.0,17.0,0.0,8.8,8.8,2011.0,5
12392,DarrenMcFadden,OAK,1.0,20.0,91.0,1.0,1.0,1.0,2.0,0.0,16.3,16.3,2011.0,6
12540,DarrenMcFadden,OAK,1.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,1.7,1.7,2011.0,7
13569,DarrenMcFadden,OAK,1.0,15.0,32.0,0.0,18.0,13.0,86.0,0.0,24.8,24.8,2012.0,1
13710,DarrenMcFadden,OAK,1.0,11.0,22.0,0.0,7.0,2.0,19.0,0.0,6.1,6.1,2012.0,2
13768,DarrenMcFadden,OAK,1.0,18.0,113.0,1.0,2.0,2.0,2.0,0.0,19.5,22.5,2012.0,3
13903,DarrenMcFadden,OAK,1.0,13.0,34.0,0.0,1.0,1.0,4.0,0.0,4.8,4.8,2012.0,4
14039,DarrenMcFadden,OAK,1.0,27.0,70.0,1.0,4.0,3.0,28.0,0.0,17.8,17.8,2012.0,6
14135,DarrenMcFadden,OAK,1.0,19.0,53.0,0.0,7.0,4.0,28.0,0.0,12.1,12.1,2012.0,7
14200,DarrenMcFadden,OAK,1.0,29.0,114.0,0.0,6.0,4.0,23.0,0.0,17.7,20.7,2012.0,8
14322,DarrenMcFadden,OAK,1.0,7.0,17.0,0.0,3.0,2.0,0.0,0.0,3.7,3.7,2012.0,9
14725,DarrenMcFadden,OAK,1.0,11.0,52.0,0.0,4.0,2.0,12.0,1.0,14.4,14.4,2012.0,14
14815,DarrenMcFadden,OAK,1.0,30.0,110.0,0.0,4.0,4.0,39.0,0.0,17.9,20.9,2012.0,15
14921,DarrenMcFadden,OAK,1.0,17.0,33.0,0.0,4.0,3.0,15.0,0.0,7.8,7.8,2012.0,16
15019,DarrenMcFadden,OAK,1.0,19.0,57.0,0.0,3.0,2.0,2.0,0.0,7.9,7.9,2012.0,17
15093,DarrenMcFadden,OAK,1.0,17.0,48.0,1.0,5.0,3.0,18.0,0.0,15.6,15.6,2013.0,1
15174,DarrenMcFadden,OAK,1.0,19.0,129.0,0.0,4.0,4.0,28.0,0.0,18.7,21.7,2013.0,2
15297,DarrenMcFadden,OAK,1.0,12.0,9.0,1.0,1.0,0.0,0.0,0.0,6.9,6.9,2013.0,3
15409,DarrenMcFadden,OAK,1.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2013.0,4
15542,DarrenMcFadden,OAK,1.0,16.0,52.0,0.0,3.0,3.0,31.0,0.0,11.3,11.3,2013.0,6
15697,DarrenMcFadden,OAK,1.0,24.0,73.0,2.0,2.0,2.0,5.0,0.0,21.8,21.8,2013.0,8
15819,DarrenMcFadden,OAK,1.0,5.0,12.0,0.0,2.0,1.0,3.0,0.0,2.5,2.5,2013.0,9
16158,DarrenMcFadden,OAK,1.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,1.3,1.3,2013.0,13
16379,DarrenMcFadden,OAK,1.0,4.0,8.0,1.0,3.0,1.0,8.0,0.0,8.6,8.6,2013.0,16
16484,DarrenMcFadden,OAK,1.0,7.0,6.0,0.0,4.0,3.0,15.0,0.0,5.1,5.1,2013.0,17
16588,DarrenMcFadden,OAK,1.0,4.0,15.0,0.0,1.0,1.0,6.0,0.0,3.1,3.1,2014.0,1
16640,DarrenMcFadden,OAK,1.0,12.0,37.0,1.0,3.0,2.0,31.0,0.0,14.8,14.8,2014.0,2
16741,DarrenMcFadden,OAK,1.0,18.0,59.0,0.0,4.0,4.0,6.0,0.0,10.5,10.5,2014.0,3
16839,DarrenMcFadden,OAK,1.0,11.0,40.0,0.0,5.0,4.0,32.0,0.0,11.2,11.2,2014.0,4
17000,DarrenMcFadden,OAK,1.0,14.0,80.0,0.0,4.0,2.0,6.0,0.0,10.6,10.6,2014.0,6
17078,DarrenMcFadden,OAK,1.0,14.0,48.0,1.0,8.0,4.0,7.0,0.0,15.5,15.5,2014.0,7
17178,DarrenMcFadden,OAK,1.0,12.0,59.0,0.0,6.0,4.0,26.0,0.0,11.5,11.5,2014.0,8
17269,DarrenMcFadden,OAK,1.0,13.0,20.0,0.0,5.0,4.0,47.0,0.0,10.7,10.7,2014.0,9
17356,DarrenMcFadden,OAK,1.0,7.0,14.0,0.0,7.0,4.0,22.0,0.0,7.6,7.6,2014.0,10
17467,DarrenMcFadden,OAK,1.0,8.0,21.0,0.0,3.0,0.0,0.0,0.0,2.1,2.1,2014.0,11
17544,DarrenMcFadden,OAK,1.0,12.0,29.0,0.0,2.0,2.0,5.0,0.0,5.4,5.4,2014.0,12
17616,DarrenMcFadden,OAK,1.0,11.0,27.0,0.0,2.0,2.0,18.0,0.0,6.5,6.5,2014.0,13
17755,DarrenMcFadden,OAK,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2014.0,14
17840,DarrenMcFadden,OAK,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,2014.0,15
17900,DarrenMcFadden,OAK,1.0,9.0,54.0,0.0,2.0,1.0,0.0,0.0,6.4,6.4,2014.0,16
18013,DarrenMcFadden,OAK,1.0,4.0,13.0,0.0,4.0,2.0,6.0,0.0,3.9,3.9,2014.0,17
18104,DarrenMcFadden,DAL,1.0,6.0,16.0,0.0,1.0,1.0,19.0,0.0,4.5,4.5,2015.0,1
18187,DarrenMcFadden,DAL,1.0,10.0,31.0,0.0,2.0,2.0,21.0,0.0,7.2,7.2,2015.0,2
18271,DarrenMcFadden,DAL,1.0,6.0,35.0,1.0,0.0,0.0,0.0,0.0,9.5,9.5,2015.0,3
18391,DarrenMcFadden,DAL,1.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,2015.0,4
18442,DarrenMcFadden,DAL,1.0,5.0,16.0,0.0,10.0,9.0,62.0,0.0,16.8,16.8,2015.0,5
1861,DarrenSproles,SD,1.0,1.0,12.0,0.0,1.0,1.0,5.0,0.0,2.7,2.7,2005.0,2
1951,DarrenSproles,SD,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2005.0,3
2062,DarrenSproles,SD,1.0,2.0,8.0,0.0,2.0,1.0,-1.0,0.0,1.7,1.7,2005.0,4
2473,DarrenSproles,SD,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2005.0,8
2579,DarrenSproles,SD,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2005.0,9
2772,DarrenSproles,SD,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.6,1.6,2005.0,11
2978,DarrenSproles,SD,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2005.0,13
5451,DarrenSproles,SD,1.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,2.4,2.4,2007.0,4
5575,DarrenSproles,SD,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2007.0,5
5693,DarrenSproles,SD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,6
5871,DarrenSproles,SD,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2007.0,8
6091,DarrenSproles,SD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,10
6158,DarrenSproles,SD,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2007.0,11
6277,DarrenSproles,SD,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2007.0,12
6498,DarrenSproles,SD,1.0,25.0,122.0,2.0,1.0,1.0,13.0,0.0,26.5,29.5,2007.0,15
6640,DarrenSproles,SD,1.0,6.0,17.0,0.0,6.0,4.0,7.0,0.0,6.4,6.4,2007.0,16
6749,DarrenSproles,SD,1.0,2.0,20.0,0.0,2.0,2.0,-3.0,0.0,3.7,3.7,2007.0,17
6885,DarrenSproles,SD,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2008.0,1
6902,DarrenSproles,SD,1.0,7.0,53.0,0.0,2.0,2.0,72.0,1.0,20.5,20.5,2008.0,2
7029,DarrenSproles,SD,1.0,5.0,38.0,0.0,2.0,2.0,39.0,0.0,9.7,9.7,2008.0,3
7143,DarrenSproles,SD,1.0,6.0,12.0,0.0,2.0,1.0,5.0,0.0,2.7,2.7,2008.0,4
7236,DarrenSproles,SD,1.0,6.0,24.0,0.0,2.0,1.0,23.0,0.0,5.7,5.7,2008.0,5
7348,DarrenSproles,SD,1.0,2.0,9.0,0.0,1.0,1.0,8.0,0.0,2.7,2.7,2008.0,6
7455,DarrenSproles,SD,1.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,1.6,1.6,2008.0,7
7528,DarrenSproles,SD,1.0,1.0,6.0,0.0,4.0,3.0,45.0,0.0,7.1,7.1,2008.0,8
7732,DarrenSproles,SD,1.0,3.0,15.0,0.0,3.0,3.0,15.0,0.0,6.0,6.0,2008.0,10
7864,DarrenSproles,SD,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,1.9,1.9,2008.0,11
7948,DarrenSproles,SD,1.0,2.0,21.0,0.0,2.0,2.0,13.0,0.0,5.4,5.4,2008.0,12
8102,DarrenSproles,SD,1.0,9.0,30.0,0.0,4.0,3.0,34.0,2.0,20.4,20.4,2008.0,14
8245,DarrenSproles,SD,1.0,0.0,0.0,0.0,4.0,4.0,11.0,0.0,5.1,5.1,2008.0,15
8319,DarrenSproles,SD,1.0,2.0,3.0,0.0,3.0,3.0,46.0,1.0,13.9,13.9,2008.0,16
8400,DarrenSproles,SD,1.0,14.0,115.0,1.0,2.0,2.0,17.0,1.0,27.2,30.2,2008.0,17
8507,DarrenSproles,SD,1.0,9.0,23.0,1.0,7.0,5.0,43.0,0.0,17.6,17.6,2009.0,1
8597,DarrenSproles,SD,1.0,10.0,26.0,0.0,9.0,7.0,124.0,1.0,28.0,31.0,2009.0,2
8737,DarrenSproles,SD,1.0,18.0,41.0,0.0,5.0,2.0,14.0,0.0,7.5,7.5,2009.0,3
8852,DarrenSproles,SD,1.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,2.6,2.6,2009.0,4
9059,DarrenSproles,SD,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.4,1.4,2009.0,6
9103,DarrenSproles,SD,1.0,5.0,41.0,0.0,3.0,3.0,58.0,1.0,18.9,18.9,2009.0,7
9235,DarrenSproles,SD,1.0,5.0,38.0,0.0,1.0,1.0,8.0,0.0,4.6,4.6,2009.0,8
9325,DarrenSproles,SD,1.0,1.0,1.0,0.0,5.0,5.0,22.0,0.0,7.3,7.3,2009.0,9
9425,DarrenSproles,SD,1.0,2.0,14.0,0.0,4.0,4.0,31.0,0.0,8.5,8.5,2009.0,10
9544,DarrenSproles,SD,1.0,9.0,26.0,0.0,2.0,1.0,7.0,0.0,4.3,4.3,2009.0,11
9614,DarrenSproles,SD,1.0,9.0,17.0,0.0,6.0,5.0,66.0,0.0,13.3,13.3,2009.0,12
9698,DarrenSproles,SD,1.0,7.0,27.0,0.0,5.0,4.0,56.0,1.0,18.3,18.3,2009.0,13
9848,DarrenSproles,SD,1.0,7.0,22.0,0.0,1.0,1.0,3.0,0.0,3.5,3.5,2009.0,14
9936,DarrenSproles,SD,1.0,3.0,11.0,0.0,3.0,3.0,22.0,0.0,6.3,6.3,2009.0,15
9995,DarrenSproles,SD,1.0,5.0,38.0,2.0,3.0,2.0,23.0,1.0,26.1,26.1,2009.0,16
10166,DarrenSproles,SD,1.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,1.8,1.8,2009.0,17
10253,DarrenSproles,SD,1.0,5.0,3.0,0.0,3.0,2.0,2.0,0.0,2.5,2.5,2010.0,1
10310,DarrenSproles,SD,1.0,5.0,37.0,0.0,4.0,4.0,63.0,0.0,14.0,14.0,2010.0,2
10457,DarrenSproles,SD,1.0,1.0,16.0,0.0,4.0,1.0,10.0,0.0,2.6,2.6,2010.0,3
10562,DarrenSproles,SD,1.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2010.0,4
10624,DarrenSproles,SD,1.0,2.0,1.0,0.0,4.0,3.0,32.0,0.0,6.3,6.3,2010.0,5
10718,DarrenSproles,SD,1.0,1.0,9.0,0.0,6.0,5.0,48.0,0.0,10.7,10.7,2010.0,6
10800,DarrenSproles,SD,1.0,2.0,7.0,0.0,9.0,9.0,70.0,0.0,16.7,16.7,2010.0,7
10900,DarrenSproles,SD,1.0,4.0,41.0,0.0,6.0,4.0,36.0,1.0,17.7,17.7,2010.0,8
11039,DarrenSproles,SD,1.0,1.0,3.0,0.0,2.0,1.0,6.0,0.0,1.9,1.9,2010.0,9
11198,DarrenSproles,SD,1.0,5.0,14.0,0.0,9.0,5.0,60.0,1.0,18.4,18.4,2010.0,11
11322,DarrenSproles,SD,1.0,4.0,17.0,0.0,4.0,4.0,24.0,0.0,8.1,8.1,2010.0,12
11469,DarrenSproles,SD,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.7,0.7,2010.0,13
11500,DarrenSproles,SD,1.0,6.0,53.0,0.0,5.0,5.0,51.0,0.0,15.4,15.4,2010.0,14
11621,DarrenSproles,SD,1.0,2.0,1.0,0.0,6.0,5.0,30.0,0.0,8.1,8.1,2010.0,15
11700,DarrenSproles,SD,1.0,3.0,8.0,0.0,10.0,8.0,55.0,0.0,14.3,14.3,2010.0,16
11808,DarrenSproles,SD,1.0,4.0,43.0,0.0,2.0,2.0,26.0,0.0,8.9,8.9,2010.0,17
11899,DarrenSproles,NO,1.0,2.0,7.0,0.0,9.0,7.0,75.0,0.0,15.2,15.2,2011.0,1
11994,DarrenSproles,NO,1.0,4.0,17.0,0.0,10.0,8.0,43.0,1.0,20.0,20.0,2011.0,2
12092,DarrenSproles,NO,1.0,2.0,35.0,1.0,9.0,6.0,50.0,0.0,20.5,20.5,2011.0,3
12195,DarrenSproles,NO,1.0,7.0,75.0,0.0,7.0,5.0,56.0,0.0,18.1,18.1,2011.0,4
12299,DarrenSproles,NO,1.0,11.0,51.0,0.0,7.0,5.0,40.0,0.0,14.1,14.1,2011.0,5
12396,DarrenSproles,NO,1.0,1.0,16.0,0.0,11.0,8.0,46.0,0.0,14.2,14.2,2011.0,6
12480,DarrenSproles,NO,1.0,12.0,88.0,1.0,6.0,6.0,19.0,1.0,28.7,28.7,2011.0,7
12592,DarrenSproles,NO,1.0,6.0,16.0,0.0,7.0,6.0,60.0,0.0,13.6,13.6,2011.0,8
12676,DarrenSproles,NO,1.0,4.0,42.0,0.0,6.0,5.0,57.0,1.0,20.9,20.9,2011.0,9
12816,DarrenSproles,NO,1.0,2.0,1.0,0.0,6.0,4.0,2.0,0.0,4.3,4.3,2011.0,10
12997,DarrenSproles,NO,1.0,8.0,54.0,0.0,5.0,2.0,28.0,0.0,10.2,10.2,2011.0,12
13081,DarrenSproles,NO,1.0,4.0,28.0,0.0,5.0,5.0,46.0,1.0,18.4,18.4,2011.0,13
13181,DarrenSproles,NO,1.0,5.0,33.0,0.0,8.0,7.0,58.0,0.0,16.1,16.1,2011.0,14
13274,DarrenSproles,NO,1.0,8.0,33.0,0.0,6.0,5.0,79.0,1.0,22.2,22.2,2011.0,15
13377,DarrenSproles,NO,1.0,5.0,67.0,0.0,3.0,2.0,22.0,1.0,16.9,16.9,2011.0,16
13478,DarrenSproles,NO,1.0,6.0,40.0,0.0,6.0,5.0,29.0,1.0,17.9,17.9,2011.0,17
13585,DarrenSproles,NO,1.0,0.0,0.0,0.0,8.0,5.0,35.0,1.0,14.5,14.5,2012.0,1
13672,DarrenSproles,NO,1.0,0.0,0.0,0.0,14.0,13.0,128.0,0.0,25.8,28.8,2012.0,2
13804,DarrenSproles,NO,1.0,7.0,62.0,0.0,3.0,0.0,0.0,0.0,6.2,6.2,2012.0,3
13868,DarrenSproles,NO,1.0,5.0,20.0,0.0,7.0,5.0,44.0,1.0,17.4,17.4,2012.0,4
13972,DarrenSproles,NO,1.0,5.0,9.0,0.0,7.0,5.0,28.0,0.0,8.7,8.7,2012.0,5
14127,DarrenSproles,NO,1.0,5.0,27.0,0.0,4.0,4.0,32.0,1.0,15.9,15.9,2012.0,7
14199,DarrenSproles,NO,1.0,4.0,-1.0,0.0,9.0,7.0,56.0,1.0,18.5,18.5,2012.0,8
14550,DarrenSproles,NO,1.0,0.0,0.0,0.0,9.0,7.0,65.0,0.0,13.5,13.5,2012.0,12
14645,DarrenSproles,NO,1.0,0.0,0.0,0.0,9.0,5.0,47.0,0.0,9.7,9.7,2012.0,13
14709,DarrenSproles,NO,1.0,5.0,56.0,1.0,7.0,4.0,28.0,1.0,24.4,24.4,2012.0,14
14817,DarrenSproles,NO,1.0,5.0,22.0,0.0,8.0,5.0,21.0,1.0,15.3,15.3,2012.0,15
14897,DarrenSproles,NO,1.0,9.0,48.0,0.0,10.0,7.0,104.0,0.0,22.2,25.2,2012.0,16
14991,DarrenSproles,NO,1.0,3.0,1.0,0.0,9.0,8.0,79.0,1.0,22.0,22.0,2012.0,17
15092,DarrenSproles,NO,1.0,8.0,22.0,0.0,6.0,6.0,88.0,0.0,17.0,17.0,2013.0,1
15193,DarrenSproles,NO,1.0,7.0,26.0,0.0,8.0,6.0,36.0,0.0,12.2,12.2,2013.0,2
15286,DarrenSproles,NO,1.0,3.0,17.0,0.0,6.0,4.0,39.0,0.0,9.6,9.6,2013.0,3
15353,DarrenSproles,NO,1.0,4.0,28.0,1.0,8.0,7.0,114.0,1.0,32.2,35.2,2013.0,4
15475,DarrenSproles,NO,1.0,3.0,10.0,0.0,3.0,3.0,31.0,0.0,7.1,7.1,2013.0,5
15539,DarrenSproles,NO,1.0,5.0,15.0,0.0,12.0,6.0,58.0,0.0,12.3,12.3,2013.0,6
15734,DarrenSproles,NO,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,2013.0,8
15827,DarrenSproles,NO,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.2,1.2,2013.0,9
15839,DarrenSproles,NO,1.0,5.0,12.0,1.0,7.0,7.0,76.0,1.0,26.8,26.8,2013.0,10
15950,DarrenSproles,NO,1.0,3.0,16.0,0.0,4.0,4.0,19.0,0.0,7.5,7.5,2013.0,11
16108,DarrenSproles,NO,1.0,3.0,11.0,0.0,8.0,7.0,32.0,0.0,11.3,11.3,2013.0,13
16205,DarrenSproles,NO,1.0,1.0,38.0,0.0,3.0,3.0,23.0,0.0,9.1,9.1,2013.0,14
16279,DarrenSproles,NO,1.0,7.0,24.0,0.0,10.0,8.0,38.0,0.0,14.2,14.2,2013.0,15
16395,DarrenSproles,NO,1.0,1.0,2.0,0.0,5.0,3.0,18.0,0.0,5.0,5.0,2013.0,16
16486,DarrenSproles,NO,1.0,3.0,-1.0,0.0,4.0,2.0,30.0,0.0,4.9,4.9,2013.0,17
16534,DarrenSproles,PHI,1.0,11.0,71.0,1.0,6.0,4.0,14.0,0.0,18.5,18.5,2014.0,1
16623,DarrenSproles,PHI,1.0,4.0,26.0,1.0,7.0,7.0,152.0,0.0,30.8,33.8,2014.0,2
16757,DarrenSproles,PHI,1.0,2.0,20.0,0.0,4.0,3.0,30.0,0.0,7.0,7.0,2014.0,3
16867,DarrenSproles,PHI,1.0,1.0,4.0,0.0,4.0,2.0,2.0,0.0,2.6,2.6,2014.0,4
16933,DarrenSproles,PHI,1.0,7.0,51.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,2014.0,5
17002,DarrenSproles,PHI,1.0,7.0,39.0,1.0,4.0,0.0,0.0,0.0,9.9,9.9,2014.0,6
17270,DarrenSproles,PHI,1.0,3.0,17.0,0.0,5.0,4.0,46.0,0.0,10.3,10.3,2014.0,9
17351,DarrenSproles,PHI,1.0,1.0,8.0,1.0,2.0,1.0,13.0,0.0,9.1,9.1,2014.0,10
17442,DarrenSproles,PHI,1.0,2.0,21.0,0.0,6.0,2.0,23.0,0.0,6.4,6.4,2014.0,11
17513,DarrenSproles,PHI,1.0,6.0,25.0,1.0,4.0,3.0,14.0,0.0,12.9,12.9,2014.0,12
17620,DarrenSproles,PHI,1.0,1.0,13.0,0.0,3.0,3.0,19.0,0.0,6.2,6.2,2014.0,13
17762,DarrenSproles,PHI,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,14
17791,DarrenSproles,PHI,1.0,3.0,5.0,1.0,2.0,2.0,8.0,0.0,9.3,9.3,2014.0,15
17887,DarrenSproles,PHI,1.0,4.0,24.0,0.0,9.0,6.0,43.0,0.0,12.7,12.7,2014.0,16
18006,DarrenSproles,PHI,1.0,1.0,5.0,0.0,6.0,3.0,23.0,0.0,5.8,5.8,2014.0,17
18057,DarrenSproles,PHI,1.0,5.0,50.0,0.0,9.0,7.0,76.0,0.0,19.6,19.6,2015.0,1
18196,DarrenSproles,PHI,1.0,1.0,-4.0,0.0,4.0,4.0,23.0,0.0,5.9,5.9,2015.0,2
18261,DarrenSproles,PHI,1.0,11.0,17.0,1.0,6.0,4.0,19.0,0.0,13.6,13.6,2015.0,3
18402,DarrenSproles,PHI,1.0,4.0,17.0,0.0,3.0,0.0,0.0,0.0,1.7,1.7,2015.0,4
18474,DarrenSproles,PHI,1.0,5.0,27.0,0.0,2.0,1.0,10.0,0.0,4.7,4.7,2015.0,5
18577,DarrenSproles,PHI,1.0,2.0,4.0,0.0,2.0,1.0,3.0,0.0,1.7,1.7,2015.0,6
16810,DarrinReaves,CAR,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014.0,3
16850,DarrinReaves,CAR,1.0,12.0,26.0,0.0,5.0,3.0,11.0,0.0,6.7,6.7,2014.0,4
16932,DarrinReaves,CAR,1.0,11.0,35.0,0.0,1.0,1.0,16.0,0.0,6.1,6.1,2014.0,5
17032,DarrinReaves,CAR,1.0,8.0,15.0,0.0,1.0,1.0,4.0,0.0,2.9,2.9,2014.0,6
17241,DarrinReaves,CAR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2014.0,8
13629,DarylRichardson,STL,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2012.0,1
13694,DarylRichardson,STL,1.0,15.0,83.0,0.0,3.0,2.0,19.0,0.0,11.2,11.2,2012.0,2
13826,DarylRichardson,STL,1.0,4.0,16.0,0.0,1.0,1.0,4.0,0.0,3.0,3.0,2012.0,3
13901,DarylRichardson,STL,1.0,6.0,16.0,0.0,3.0,2.0,13.0,0.0,4.9,4.9,2012.0,4
14000,DarylRichardson,STL,1.0,9.0,35.0,0.0,2.0,0.0,0.0,0.0,3.5,3.5,2012.0,5
14052,DarylRichardson,STL,1.0,11.0,76.0,0.0,3.0,2.0,23.0,0.0,11.9,11.9,2012.0,6
14138,DarylRichardson,STL,1.0,8.0,36.0,0.0,3.0,3.0,43.0,0.0,10.9,10.9,2012.0,7
14218,DarylRichardson,STL,1.0,7.0,53.0,0.0,4.0,4.0,-3.0,0.0,9.0,9.0,2012.0,8
14391,DarylRichardson,STL,1.0,7.0,58.0,0.0,2.0,1.0,0.0,0.0,6.8,6.8,2012.0,10
14486,DarylRichardson,STL,1.0,6.0,26.0,0.0,3.0,1.0,18.0,0.0,4.4,4.4,2012.0,11
14586,DarylRichardson,STL,1.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,2012.0,12
14666,DarylRichardson,STL,1.0,3.0,6.0,0.0,3.0,3.0,7.0,0.0,4.3,4.3,2012.0,13
14787,DarylRichardson,STL,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2012.0,14
14841,DarylRichardson,STL,1.0,3.0,5.0,0.0,6.0,3.0,25.0,0.0,6.0,6.0,2012.0,15
14967,DarylRichardson,STL,1.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,2012.0,16
15043,DarylRichardson,STL,1.0,2.0,0.0,0.0,2.0,2.0,14.0,0.0,3.4,3.4,2012.0,17
15096,DarylRichardson,STL,1.0,20.0,63.0,0.0,6.0,5.0,33.0,0.0,14.6,14.6,2013.0,1
15188,DarylRichardson,STL,1.0,10.0,35.0,0.0,6.0,5.0,45.0,0.0,13.0,13.0,2013.0,2
15404,DarylRichardson,STL,1.0,12.0,16.0,0.0,2.0,1.0,8.0,0.0,3.4,3.4,2013.0,4
15483,DarylRichardson,STL,1.0,13.0,48.0,0.0,1.0,0.0,0.0,0.0,4.8,4.8,2013.0,5
15573,DarylRichardson,STL,1.0,3.0,5.0,0.0,1.0,1.0,18.0,0.0,3.3,3.3,2013.0,6
15659,DarylRichardson,STL,1.0,3.0,9.0,0.0,1.0,1.0,9.0,0.0,2.8,2.8,2013.0,7
15729,DarylRichardson,STL,1.0,8.0,39.0,0.0,1.0,1.0,8.0,0.0,5.7,5.7,2013.0,8
1291,DavidAllen,JAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,13
1375,DavidAllen,JAC,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.3,1.3,2004.0,14
1573,DavidAllen,JAC,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.5,1.5,2004.0,16
1686,DavidAllen,JAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,17
2674,DavidAllen,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,10
2790,DavidAllen,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,11
2981,DavidAllen,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,13
3090,DavidAllen,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,14
18072,DavidJohnson,ARI,1.0,0.0,0.0,0.0,2.0,1.0,55.0,1.0,12.5,12.5,2015.0,1
18166,DavidJohnson,ARI,1.0,5.0,42.0,1.0,2.0,1.0,3.0,0.0,11.5,11.5,2015.0,2
18283,DavidJohnson,ARI,1.0,7.0,25.0,0.0,3.0,3.0,16.0,0.0,7.1,7.1,2015.0,3
18350,DavidJohnson,ARI,1.0,3.0,18.0,0.0,10.0,4.0,63.0,1.0,18.1,18.1,2015.0,4
18451,DavidJohnson,ARI,1.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,12.6,12.6,2015.0,5
18572,DavidJohnson,ARI,1.0,3.0,9.0,0.0,1.0,1.0,8.0,0.0,2.7,2.7,2015.0,6
6294,DavidKirtman,SEA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,12
6693,DavidKirtman,SEA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
6786,DavidKirtman,SEA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,17
